,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,556792795.6526123,586237811.6588287,549903897.5587155,728666899.5156331,894864586.024388,556161258.6720407,623502044.3458518,538367996.8315237,560100903.9393753,1051009014.1825328,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,2212554945.9703636,554919821.8190297,974021593.7540317,2740245478.960441,553754512.1342019,1565970111.1750727,555857891.7328005,1825131147.9622235,727829462.9400865,1320161645.7217078,692714271.0624955,2181747220.7505903,3505957255.1294527,946660780.5612931,588639994.4192133,1396724563.7729383
1,1,556792795.6526123,586237811.6588287,549903897.5587155,640907481.7216326,894864586.024388,556161258.6720407,623502044.3458518,538364116.9604863,560100903.9393753,1286113703.6564322,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,874754817.5219738,554919821.8190297,974021593.7540317,773405630.9744817,553754512.1342019,597973663.2227142,555857891.7328005,1825131147.9622235,868973482.1976645,629830252.4710243,554662350.5613917,1099892635.596137,1111230834.382895,713934415.7056556,588639994.4192133,643459857.3439076
2,2,556792795.6526123,586237811.6588287,910673127.0737027,640907481.7216326,613263390.1174054,577976739.0690707,623502044.3458518,538364116.9604863,560100903.9393753,648776749.7100892,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,874754817.5219738,543651691.6950134,1093218294.5096564,773405630.9744817,553754512.1342019,597973663.2227142,555857891.7328005,3322444700.1144395,868973482.1976645,1266106204.9956708,554662350.5613917,1099892635.596137,1111230834.382895,713934415.7056556,551537790.8857665,643459857.3439076
3,3,556792795.6526123,586237811.6588287,630529793.569002,640907481.7216326,613263390.1174054,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,589066873.1878967,773405630.9744817,539318557.0834383,597973663.2227142,555857891.7328005,3322444700.1144395,868973482.1976645,1011497094.001236,554662350.5613917,1099892635.596137,1111230834.382895,713934415.7056556,551537790.8857665,643459857.3439076
4,4,556792795.6526123,586237811.6588287,630529793.569002,640907481.7216326,613263390.1174054,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,1093218294.5096564,773405630.9744817,539318557.0834383,597973663.2227142,555857891.7328005,899546305.1985413,748544448.7898766,1266106204.9956708,537477666.7661995,1099892635.596137,1111230834.382895,713934415.7056556,588639994.4192133,643459857.3439076
5,5,556792795.6526123,586237811.6588287,630529793.569002,640907481.7216326,613263390.1174054,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,1093218294.5096564,773405630.9744817,539318557.0834383,597973663.2227142,555857891.7328005,3322444700.1144395,540267236.2561326,1266106204.9956708,537477666.7661995,1099892635.596137,546935222.6819742,713934415.7056556,588639994.4192133,643459857.3439076
6,6,556792795.6526123,586237811.6588287,630529793.569002,640907481.7216326,613263390.1174054,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,773405630.9744817,539318557.0834383,597973663.2227142,555857891.7328005,3322444700.1144395,540267236.2561326,1266106204.9956708,537477666.7661995,1099892635.596137,546935222.6819742,570119596.7071044,588639994.4192133,643459857.3439076
7,7,556792795.6526123,566897792.8239075,630529793.569002,640907481.7216326,613263390.1174054,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,773405630.9744817,539318557.0834383,597973663.2227142,555857891.7328005,1550555148.8035104,540267236.2561326,1266106204.9956708,537477666.7661995,1099892635.596137,546935222.6819742,570119596.7071044,588639994.4192133,643459857.3439076
8,8,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,613263390.1174054,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,553754512.1342019,597973663.2227142,555857891.7328005,3322444700.1144395,540267236.2561326,1266106204.9956708,537477666.7661995,1099892635.596137,546935222.6819742,570119596.7071044,588639994.4192133,643459857.3439076
9,9,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,591531069.5934917,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,553754512.1342019,597973663.2227142,555857891.7328005,1103644338.4433131,540267236.2561326,1266106204.9956708,537477666.7661995,1099892635.596137,546935222.6819742,628991803.3769969,588639994.4192133,643459857.3439076
10,10,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,591531069.5934917,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,553754512.1342019,597973663.2227142,555857891.7328005,1103644338.4433131,540267236.2561326,649395642.977874,537477666.7661995,1099892635.596137,546935222.6819742,628991803.3769969,588639994.4192133,643459857.3439076
11,11,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,591531069.5934917,644570490.8071245,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,553754512.1342019,597973663.2227142,555857891.7328005,1103644338.4433131,540267236.2561326,649395642.977874,537477666.7661995,1099892635.596137,546935222.6819742,628991803.3769969,588639994.4192133,643459857.3439076
12,12,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,591531069.5934917,613927212.1269307,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,553754512.1342019,597973663.2227142,555857891.7328005,1103644338.4433131,540267236.2561326,649395642.977874,537477666.7661995,1099892635.596137,546935222.6819742,628991803.3769969,588639994.4192133,643459857.3439076
13,13,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,591531069.5934917,613927212.1269307,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,553754512.1342019,597973663.2227142,555857891.7328005,1103644338.4433131,540267236.2561326,649395642.977874,537477666.7661995,1099892635.596137,546935222.6819742,628991803.3769969,588639994.4192133,643459857.3439076
14,14,556792795.6526123,566897792.8239075,537777396.1190776,640907481.7216326,591531069.5934917,613927212.1269307,623502044.3458518,538364116.9604863,560100903.9393753,613882573.6754377,555235962.2086573,539422077.3276772,556086038.1648237,539891626.5368041,722212344.979284,543651691.6950134,541584836.8921524,596743188.2867517,541412143.5878034,597973663.2227142,555857891.7328005,1103644338.4433131,540267236.2561326,570672090.0462837,537477666.7661995,1099892635.596137,546935222.6819742,628991803.3769969,588639994.4192133,643459857.3439076
