,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,1486292120.6215065,945196059.6924542,985741780.5612156,871425744.1773492,3505957255.1294527,1157120077.9952958,1099105172.3126402,3473286989.45571,665425230.4563335,586737902.2936873,3444945975.8921294,3472408717.6559076,561729973.4838061,3489601534.907693,563274034.1244245,569525889.57827,996219895.339206,1028852910.6197549,1130642675.2334259,1093402025.3528779,996219895.339206,3069036391.858061,709472483.1785508,1020216679.4773705,614112739.4078865,539072660.720621,538324999.2970304,2351621890.4614077,563274034.1244245,536531948.68722373
1,1,1486292120.6215065,519951367.08744794,985741780.5612156,1336821869.133606,3505957255.1294527,996219895.339206,1099105172.3126402,2919611547.4358454,950850542.569065,586737902.2936873,569858681.5480206,2389454249.9741697,561729973.4838061,3451027710.879006,563274034.1244245,569525889.57827,996219895.339206,996219895.339206,1130642675.2334259,1093402025.3528779,996219895.339206,2663463171.852049,558850076.5818441,940041262.323101,614112739.4078865,539072660.720621,538324999.2970304,2351621890.4614077,563274034.1244245,536531948.68722373
2,2,710978153.3458581,519951367.08744794,223700873.468108,811588340.9753418,3489601534.907693,996219895.339206,1099105172.3126402,3027597689.1622868,950850542.569065,586737902.2936873,569858681.5480206,2641000201.037425,444181137.2427562,717408997.2283543,563274034.1244245,569525889.57827,996219895.339206,682761735.5582596,996219895.339206,1093402025.3528779,996219895.339206,3505957255.1294527,996219895.339206,690639078.5011729,996219895.339206,539072660.720621,538324999.2970304,2351621890.4614077,563274034.1244245,536531948.68722373
3,3,782168258.356174,15325488.337529963,223700873.468108,563274034.1244245,3489601534.907693,642357683.5123057,987510964.3325652,2995541505.473197,2714528860.3473988,586737902.2936873,569858681.5480206,546192480.1349328,444181137.2427562,717408997.2283543,563274034.1244245,569525889.57827,996219895.339206,682761735.5582596,909065796.6814908,541764837.8121098,577603282.2773697,16606777.65102926,996219895.339206,907634496.0222282,996172891.5245161,539072660.720621,538324999.2970304,901493202.3087925,563274034.1244245,536531948.68722373
4,4,782168258.356174,15325488.337529963,223700873.468108,563274034.1244245,1640609016.018448,642357683.5123057,987510964.3325652,1083899174.8697712,692788022.842394,586737902.2936873,569858681.5480206,546192480.1349328,444181137.2427562,717408997.2283543,15325488.337529957,569525889.57827,996219895.339206,682761735.5582596,909065796.6814908,541126516.8305546,996219895.339206,996219895.339206,990612495.0734587,556114415.1164782,842849204.1377645,538632410.3183796,15325488.337529963,577059197.2386332,563274034.1244245,536531948.68722373
5,5,782168258.356174,15325488.337529963,223700873.468108,544504824.5391942,2879637194.934347,642357683.5123057,987510964.3325652,968649521.7315146,692788022.842394,397653515.4266412,15325488.337529957,15325488.337529963,444181137.2427562,15325488.337529957,15325488.337529957,563274034.1244245,552840750.4226466,15325488.337529957,261276668.01136267,526879101.98722535,773644089.6130234,685764289.9296416,15325488.337529957,563274034.1244245,842849204.1377645,538632410.3183796,15325488.337529963,367675431.6720304,15325488.337529957,282032641.39607
6,6,782168258.356174,15325488.337529963,15325488.337529963,353441643.02797323,996219895.339206,563274034.1244245,253057307.1747183,860069937.1872603,978843208.0957005,389612975.20915824,15325488.337529957,15325488.337529963,15325488.337529957,15325488.337529957,15325488.337529957,563274034.1244245,552840750.4226466,15325488.337529957,261276668.01136267,526879101.98722535,350983620.435266,15325488.337529957,848362127.575774,563274034.1244245,7001685.960378354,538632410.3183796,7112110.620284535,367675431.6720304,15325488.337529957,155824745.82995343
7,7,782168258.356174,15325488.337529963,15325488.337529963,344268016.4564571,690699611.9774024,15325488.337529957,15325488.337529963,686540868.745594,621642621.2594622,389612975.20915824,15325488.337529957,15325488.337529963,15325488.337529957,15325488.337529957,15325488.337529957,563274034.1244245,551802078.1609261,15325488.337529957,15325488.337529963,526879101.98722535,15325488.337529963,15325488.337529957,15325488.337529957,264014572.7046156,15325488.337529957,539072660.720621,7112110.620284535,367675431.6720304,15325488.337529957,155824745.82995343
8,8,782168258.356174,15325488.337529963,15325488.337529963,121527578.38711855,690699611.9774024,15325488.337529957,15325488.337529963,686540868.745594,621642621.2594622,386637622.7119519,15325488.337529957,15325488.337529963,15325488.337529957,15325488.337529957,15325488.337529957,562430403.5765613,15325488.337529963,15325488.337529957,15325488.337529963,84889489.68611662,15325488.337529957,15325488.337529957,15325488.337529957,15325488.337529957,15325488.337529957,494677213.78619844,7112110.620284535,367675431.6720304,15325488.337529957,155824745.82995343
9,9,486734403.0648375,15325488.337529963,15325488.337529963,121527578.38711855,15325488.337529957,15325488.337529957,15325488.337529963,677576039.6315696,14263346.546007648,386637622.7119519,15325488.337529957,15325488.337529963,15325488.337529957,15325488.337529957,15325488.337529957,558531872.8967385,15325488.337529957,15325488.337529957,15325488.337529963,84889489.68611662,15325488.337529957,15325488.337529957,15325488.337529957,15325488.337529957,15325488.337529957,16428804.898828544,7112110.620284535,15325488.337529957,15325488.337529957,155824745.82995343
