,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6374251753.685581,6357136510.92417,6369576495.490971,4915040915.6899185,6392558710.982945,6686579737.423119,3898645693.388304,7107734734.531234,6512300318.499077,5872184161.3336315,6365128240.1619425,6351363461.567522,6552787692.566625,6384320867.266448,7033056840.938803,6410055735.804356,3452991755.8806214,6319114543.663004,7189474091.032404,6698337713.182218,6287460317.812852,3595021453.778993,6448343622.1002445,6242310504.949344,6816804527.685953,4670690345.154636,6517169486.608912,7312621066.866412,6487878203.438096,6023531141.558499
1,1,5104380607.590536,5162688306.6217,5866905412.345477,4915040915.6899185,6014362863.437089,3616141716.5444126,3605246420.041992,5677719641.435907,3361488016.6882677,4768252844.992108,3505957255.1294527,4898783695.756571,5735551714.686213,1976358770.6165218,3505957255.1294527,6038668176.281695,2951007756.886191,4211814215.5204287,4544443120.785742,4416778587.218548,4132540369.961631,3361647525.3181024,6329303483.21271,4986019750.611205,3505957255.1294527,3414739343.575651,3505957255.1294527,3382445044.379564,5136992443.80885,5175743857.598187
2,2,5898151332.967511,5162688306.6217,3505957255.1294527,3505957255.1294527,3432910347.4623885,3363466981.67604,4272078040.0360627,788468391.1328741,807829633.2464252,24329637.73119433,3505957255.1294527,1329981964.3481252,3505957255.1294527,1976358770.6165218,3505957255.1294527,553191565.5360633,2622232107.8863664,3076359253.044991,1564514410.9498644,3473753843.887091,82231854.3352026,968420409.19316,1436385474.923726,3505957255.1294527,1449095485.095419,3505957255.1294527,1395044623.6313174,3366810567.021153,998183997.6424091,3505957255.1294527
3,3,3505957255.1294527,2279917717.576646,3505957255.1294527,3014262485.3092875,3361762233.531461,3371734811.4365063,3903840803.669494,1305424498.755638,807829633.2464252,24329637.73119433,3505957255.1294527,1329981964.3481252,666150407.9061111,1976358770.6165218,1058312641.2655302,445559725.41569114,671076746.8706971,4417192703.325562,1564514410.9498644,10201835.5944465,3382839494.80332,161326389.9649682,1436385474.923726,2793915380.98955,1449095485.095419,3505957255.1294527,902949921.1342833,1696994819.7707715,998183997.6424091,3213276061.8290987
4,4,536658602.4826538,3396084412.9620376,1555358506.51453,3014262485.3092875,3361762233.531461,3371734811.4365063,3505957255.1294527,14018254.059466658,807829633.2464252,5552568.670534211,3505957255.1294527,1329981964.3481252,666150407.9061111,1976358770.6165218,1058312641.2655302,553191565.5360633,671076746.8706971,1640132668.5646868,160290565.55230644,2560878985.190438,687205739.94975,19929958.336580034,1436385474.923726,2793915380.98955,1116304215.9621365,3399797981.815377,902949921.1342833,1362899945.1677558,123230474.9551058,1781284506.6584427
5,5,536658602.4826538,2268980485.7004967,2234355585.086127,3014262485.3092875,3555475435.5328603,188430713.5499086,3505957255.1294527,14018254.059466658,807829633.2464252,5552568.670534211,1788203314.7701516,603886978.363008,666150407.9061111,911673568.7454404,1058312641.2655302,553191565.5360633,671076746.8706971,1923060847.9269483,160290565.55230644,2560878985.190438,179179336.701446,19929958.336580034,1436385474.923726,2793915380.98955,1227881652.9458795,3505957255.1294527,902949921.1342833,1362899945.1677558,123230474.9551058,1781284506.6584427
6,6,536658602.4826538,414780739.9432929,2234355585.086127,803565178.2502227,2139445953.444251,188430713.5499086,1897524363.963013,14018254.059466658,542472851.8878942,5552568.670534211,1788203314.7701516,163935085.16126746,666150407.9061111,540774208.3658789,865421067.9671537,51040682.135177106,671076746.8706971,1275727995.6240664,136477933.32658172,543933804.1746587,179179336.701446,19929958.336580034,2689333394.7339644,38615.43000178165,1227881652.9458795,963373903.6663355,164891662.40026158,555349667.341952,360223.0803550958,1781284506.6584427
7,7,409740654.9309847,542941457.8884102,630580900.4939032,803565178.2502227,2139445953.444251,188430713.5499086,1083604.7082838176,14018254.059466658,542472851.8878942,5552568.670534211,1788203314.7701516,603886978.363008,666150407.9061111,540774208.3658789,865421067.9671537,51040682.135177106,671076746.8706971,21146016.12188602,136477933.32658172,543933804.1746587,179179336.701446,19929958.336580034,50057495.78590001,38615.43000178165,1227881652.9458795,2943730289.128845,164891662.40026158,542715943.3288399,360223.0803550958,1781284506.6584427
8,8,409740654.9309847,542941457.8884102,273659357.04342437,803565178.2502227,2139445953.444251,188430713.5499086,1083604.7082838176,14018254.059466658,542472851.8878942,5552568.670534211,1427488.5283728563,603886978.363008,666150407.9061111,625707960.2812065,538574216.0547125,51040682.135177106,329906400.6292301,634138143.7601869,160290565.55230644,543933804.1746587,179179336.701446,19929958.336580034,549475018.0431428,38615.43000178165,1540810222.8381567,2265955772.6372743,164891662.40026158,542715943.3288399,360223.0803550958,1781284506.6584427
9,9,14812114.999751795,414780739.9432929,273659357.04342437,169240216.75937375,124894965.08426774,121703883.95108898,1083604.7082838176,14018254.059466658,542472851.8878942,5552568.670534211,591767345.9977965,25050433.14008841,539073557.1606387,625707960.2812065,545308053.2652459,51040682.135177106,329906400.6292301,1275727995.6240664,160290565.55230644,385616899.94818425,179179336.701446,19929958.336580034,542910707.4887106,38615.43000178165,1540810222.8381567,688238967.3063147,902949921.1342833,827735614.3871349,360223.0803550958,726976875.321133
