,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,4449182976.2463455,6531060320.200066,5462878096.059827,5710439065.784672,6577776638.022683,7312044712.171185,6458314269.36163,4450197344.785849,6548589587.003444,5763838852.470989,6680392132.354732,6526960148.605316,6385812187.391528,6366062628.922691,6287803200.568407,5159276661.822178,3888767803.964395,6391859549.63318,5676767864.332085,6753250754.990671,6379469917.838431,5165588973.089541,6563952467.189304,7095005326.251013,6419558417.060303,5352481997.378936,1144975811.9713259,6309528815.0363455,6654252251.621874,5620083091.777882
1,1,1848480390.5559227,4657054388.00991,5462878096.059827,4846175964.550397,5998999105.831939,6355151514.597163,6458314269.36163,4450197344.785849,5624802977.455261,5763838852.470989,6362764901.230297,3361400818.8725543,6059411256.310838,5784417783.006653,6287803200.568407,5267605431.750039,3888767803.964395,6391859549.63318,6422392264.452301,5858357645.42549,6379469917.838431,3505957255.1294527,5964432493.252809,6356211118.199198,5859318275.886328,5352481997.378936,5318445667.662529,6309528815.0363455,6076522923.221953,3912694069.807475
2,2,1848480390.5559227,4657054388.00991,3922406960.0408974,3505957255.1294527,901790973.315391,4869745744.0346155,4025668620.5880675,3386472937.438706,5859571078.183682,3492027604.7976317,4936242582.786747,3361400818.8725543,3505957255.1294527,3505957255.1294527,3964299390.1180663,3479268039.7710795,3888767803.964395,3590960001.4708443,6066450958.157494,5233927815.359735,2566688043.3580756,1381093910.2791102,6004970993.192413,5020835577.712588,2830815302.737428,3851321189.1852026,5318445667.662529,6174241635.541782,2753795381.057068,3508759512.524146
3,3,1848480390.5559227,757741626.598084,3922406960.0408974,3505957255.1294527,901790973.315391,3505957255.1294527,835073732.208293,3386472937.438706,2583163052.151491,3492027604.7976317,4936242582.786747,3361400818.8725543,3505957255.1294527,3505957255.1294527,566122307.3387545,3479268039.7710795,1970388916.7339478,3590960001.4708443,3462683354.1733837,3505957255.1294527,2566688043.3580756,1381093910.2791102,2502703345.4570174,5020835577.712588,2830815302.737428,3851321189.1852026,3541642626.930865,3493861784.536524,2753795381.057068,1760853230.339437
4,4,1808351472.8414545,757741626.598084,3629401439.718514,2342332518.381105,901790973.315391,3505957255.1294527,835073732.208293,1666575.3578441418,2583163052.151491,644871743.084869,3505957255.1294527,3361400818.8725543,3505957255.1294527,3337933959.6990423,566122307.3387545,331319829.6608588,1970388916.7339478,1854802600.9613855,3090785946.2680416,345980112.56298363,830707474.0397376,723076180.3549037,2502703345.4570174,1034864.4397147903,2830815302.737428,2043189459.6220956,899180971.6704334,1991282654.5139675,182090339.60749158,64230961.27740696
5,5,1808351472.8414545,442998257.7748934,3505957255.1294527,442107675.57575107,901790973.315391,1037901023.0064888,545837293.0805442,127678279.79847255,2583163052.151491,644871743.084869,3505957255.1294527,3505957255.1294527,3505957255.1294527,2830348764.8823066,566122307.3387545,331319829.6608588,1970388916.7339478,221057298.30746043,2487693229.666461,345980112.56298363,416447947.50600207,1381093910.2791102,180817429.04102147,1034864.4397147903,2830815302.737428,593837463.2977043,899180971.6704334,1991282654.5139675,1749941117.187534,64230961.27740696
6,6,1808351472.8414545,442998257.7748934,3505957255.1294527,442107675.57575107,780244578.9699346,241796782.85488227,56273599.00781872,577430886.2104683,2583163052.151491,644871743.084869,2835399889.149794,3505957255.1294527,3505957255.1294527,2654012621.8939886,566122307.3387545,331319829.6608588,1970388916.7339478,221057298.30746043,2487693229.666461,345980112.56298363,416447947.50600207,912318711.0097896,180817429.04102147,1034864.4397147903,1207859727.8492625,593837463.2977043,171749285.38271362,1991282654.5139675,1749941117.187534,64230961.27740696
7,7,645232161.9560665,442998257.7748934,3505957255.1294527,442107675.57575107,656683639.9495323,57079853.63699337,56273599.00781872,577430886.2104683,2583163052.151491,644871743.084869,2436409165.48357,3505957255.1294527,2560999174.1476135,2654012621.8939886,566122307.3387545,331319829.6608588,1970388916.7339478,221057298.30746043,2487693229.666461,345980112.56298363,416447947.50600207,912318711.0097896,180817429.04102147,1034864.4397147903,898823771.7486649,149012273.46937755,10016962.124116844,1991282654.5139675,671391518.6212732,64230961.27740696
8,8,977863185.9303249,442998257.7748934,1894685296.876813,442107675.57575107,372317836.13430625,8378772.653455535,56273599.00781872,553479767.8202702,2583163052.151491,644871743.084869,2436409165.48357,2064249935.3275013,2531771366.2919054,1893416838.0436409,2452301.840989107,331319829.6608588,678460941.2749363,221057298.30746043,2487693229.666461,213747.20524326924,355307020.87968427,231430078.36046952,180817429.04102147,1034864.4397147903,1207859727.8492625,149012273.46937755,10016962.124116844,885287061.5018415,671391518.6212732,35592615.386250705
9,9,1808351472.8414545,442998257.7748934,167660424.34898797,306609408.66559243,537449703.5112445,8378772.653455535,56273599.00781872,553479767.8202702,1418575169.7804236,443768859.27819693,2436409165.48357,837756864.1822028,1643514358.597627,1284349.0381152083,2452301.840989107,331319829.6608588,678460941.2749363,221057298.30746043,1781241467.735925,213747.20524326924,355307020.87968427,231430078.36046952,180817429.04102147,1034864.4397147903,1207859727.8492625,113218600.25341557,10016962.124116844,885287061.5018415,671391518.6212732,35592615.386250705
10,10,1808351472.8414545,442998257.7748934,167660424.34898797,306609408.66559243,537449703.5112445,8378772.653455535,56273599.00781872,60448449.58044376,1418575169.7804236,443768859.27819693,2436409165.48357,837756864.1822028,1643514358.597627,1284349.0381152083,2452301.840989106,159500644.4909348,678460941.2749363,221057298.30746043,1781241467.735925,213747.20524326924,355307020.87968427,231430078.36046952,67416225.71438955,1034864.4397147903,1207859727.8492625,113218600.25341557,10016962.124116844,885287061.5018415,565615872.5769184,857397.692131583
11,11,1808351472.8414545,442998257.7748934,167660424.34898797,306609408.66559243,537449703.5112445,8378772.653455535,56273599.00781872,60448449.58044376,551964130.7814498,443768859.27819693,453396360.54112846,837756864.1822028,233939049.01598558,1284349.0381152083,2452301.840989106,159500644.4909348,678460941.2749363,221057298.30746043,976328683.1611679,213747.20524326924,355307020.87968427,231430078.36046952,6907388.488020015,1034864.4397147903,714842577.3243619,113218600.25341557,10016962.124116844,885287061.5018415,565615872.5769184,857397.692131583
