,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,2902011236.435127,3023247488.5514064,590251067.6303034,996219895.339206,1055160519.5920169,773971022.6327442,656786364.6327132,3486871127.9601994,1076777680.7550328,2517737264.012447,796607331.0035979,996219895.339206,578378079.4661542,996219895.339206,619111414.2435818,598013127.2295307,1001801496.9044551,996219895.339206,554406246.102937,573389378.3358556,563274034.1244245,1420153804.8144772,571786880.2130064,922324669.5732914,996219895.339206,630087948.3434613,996219895.339206,1579675343.3783274,563274034.1244245,647454701.7314569
1,1,996219895.339206,1063409509.5820572,568177470.133166,552259829.9591727,1523921131.300273,996219895.339206,541521836.9135947,1027461265.6788408,610241284.6667398,536666205.56057245,623764304.392011,996219895.339206,1889055397.7162728,996219895.339206,619111414.2435818,996219895.339206,1001801496.9044551,996219895.339206,554406246.102937,554888066.0474623,563274034.1244245,541253211.5839992,571786880.2130064,922749016.6897035,987510964.3325652,630087948.3434613,996219895.339206,1479561000.2368722,563274034.1244245,989161674.5053729
2,2,996219895.339206,555643322.644606,470452990.33254915,602574346.0720524,794572400.0832055,996219895.339206,541521836.9135947,996219895.339206,610241284.6667398,536666205.56057245,15325488.337529957,1409679057.7372165,962490419.8795253,879538526.0671875,619111414.2435818,2008406480.318128,776572015.8822844,996219895.339206,554406246.102937,550769181.2539704,563274034.1244245,541253211.5839992,571786880.2130064,633601532.1780808,268172704.16971585,996219895.339206,996219895.339206,996219895.339206,563274034.1244245,653528531.7034565
3,3,996219895.339206,532725459.8343226,400098343.63933456,596185632.484795,434860987.1675458,663410240.755959,541521836.9135947,996219895.339206,610241284.6667398,536666205.56057245,15325488.337529957,257711004.5348783,681189875.8817118,996219895.339206,619111414.2435818,1303046686.659622,624414739.9748703,754638503.6282816,554406246.102937,550769181.2539704,563274034.1244245,541253211.5839992,571786880.2130064,633601532.1780808,23936022.300604474,630087948.3434613,996219895.339206,996219895.339206,563274034.1244245,653528531.7034565
4,4,809241788.3109927,275888846.89150476,383384708.7234292,996219895.339206,434860987.1675458,663410240.755959,541521836.9135947,978843208.0957005,606890793.9479189,536666205.56057245,15325488.337529957,570778780.993483,471100183.7356712,621231033.8249751,619111414.2435818,598890003.2848973,692416172.400297,722191702.9090893,506010156.8452739,550769181.2539704,563274034.1244245,541253211.5839992,537375004.3898997,633601532.1780808,441881506.96142626,630087948.3434613,428752063.72416997,996219895.339206,563274034.1244245,537396149.6405419
5,5,809241788.3109927,275888846.89150476,383384708.7234292,987510964.3325652,434860987.1675458,663410240.755959,540898949.3589389,928324450.9175959,606890793.9479189,633984468.9476709,14263346.546007648,570778780.993483,471100183.7356712,15325488.337529957,619111414.2435818,538223376.4194351,580177759.6496078,15325488.337529957,506010156.8452739,15325488.337529963,14263346.546007648,444046732.31179863,15325488.337529963,298220337.64550084,441881506.96142626,630087948.3434613,413787373.1806911,556980564.2884808,563274034.1244245,538023702.0801132
6,6,78007193.51733252,15325488.337529957,383384708.7234292,15325488.337529963,434860987.1675458,15325488.337529957,540317236.5740596,577963986.2440495,460589325.2306526,15325488.337529963,14263346.546007648,568061215.8985337,14263346.546007648,15325488.337529957,619111414.2435818,538223376.4194351,370509047.50953585,15325488.337529957,15325488.337529957,15325488.337529957,14263346.546007648,444046732.31179863,15325488.337529963,298220337.6455009,15325488.337529957,15325488.337529957,413787373.1806911,556980564.2884808,15325488.337529963,537396149.6405419
7,7,15325488.337529957,15325488.337529957,383384708.7234292,15325488.337529963,215155004.19968528,15325488.337529957,496430787.49582505,15325488.337529957,460589325.2306526,15325488.337529963,15325488.337529957,568061215.8985337,14263346.546007648,15325488.337529957,587639478.5722232,538223376.4194351,370509047.50953585,14263346.546007648,15325488.337529957,15325488.337529957,14263346.546007648,249343556.0175194,15325488.337529963,298220337.6455009,15325488.337529957,15325488.337529957,413787373.1806911,556980564.2884808,15325488.337529963,494586803.0090086
8,8,15325488.337529957,15325488.337529957,383384708.7234292,15325488.337529963,215155004.19968528,15325488.337529957,16428804.898828544,14263346.546007648,14263346.546007648,14263346.546007648,15325488.337529957,549479985.2639732,13525346.425236488,15325488.337529957,587639478.5722232,501089878.4265028,370509047.50953585,14263346.546007648,15325488.337529957,15325488.337529957,12812935.798400544,249311113.1734378,15325488.337529963,11016412.58315519,15325488.337529957,15325488.337529957,15325488.337529963,543397624.657512,10710635.472945258,15325488.337529957
9,9,15325488.337529957,15325488.337529957,383384708.7234292,15325488.337529963,15325488.337529963,15325488.337529957,16428804.898828544,14263346.546007648,14263346.546007648,9466893.615881646,15325488.337529957,446808531.0931279,12545754.197221447,15325488.337529957,587639478.5722232,15325488.337529957,15325488.337529963,14263346.546007648,15325488.337529957,15325488.337529957,11971738.627478063,249311113.1734378,15325488.337529963,11016412.58315519,15325488.337529957,15325488.337529957,15325488.337529963,15325488.337529963,10710635.472945258,15325488.337529957
10,10,15325488.337529957,15325488.337529957,383384708.7234292,15325488.337529963,15325488.337529963,15325488.337529957,16428804.898828544,14263346.546007648,14263346.546007648,9466893.615881646,15325488.337529957,257735051.1361043,10986734.079369087,15325488.337529957,592967944.109262,15325488.337529957,15325488.337529963,14263346.546007648,15325488.337529957,15325488.337529963,12262587.272291822,249311113.1734378,14263346.546007648,11016412.58315519,15325488.337529957,15325488.337529957,15325488.337529963,15319659.292616392,10710635.472945258,15325488.337529957
11,11,15325488.337529957,15325488.337529957,355328989.9757812,14263346.546007648,15325488.337529963,12262587.272291822,16428804.898828544,14263346.546007648,14263346.546007648,8357946.85294841,15325488.337529957,15325488.337529963,10986734.079369087,15325488.337529957,592967944.109262,15325488.337529957,15325488.337529963,14263346.546007648,15325488.337529957,15325488.337529963,12262587.272291822,15325488.337529963,11377579.407605877,11016412.58315519,15325488.337529957,15325488.337529957,15325488.337529963,15319659.292616392,10710635.472945258,15325488.337529957
12,12,15325488.337529957,15325488.337529957,383384708.7234292,14263346.546007648,14263346.546007648,12262587.272291822,15325488.337529963,14263346.546007648,14263346.546007648,8357946.85294841,15325488.337529957,15325488.337529963,10986734.079369087,15325488.337529957,592967944.109262,15325488.337529957,15325488.337529963,10906978.823043285,15325488.337529957,15325488.337529963,12262587.272291822,15325488.337529963,12073038.922894973,11016412.58315519,15325488.337529957,15325488.337529957,15325488.337529963,14263346.546007648,10710635.472945258,15325488.337529957
