,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,1167422955.9407575,549411124.0932431,548100250.0347058,1325520283.2449982,1239828566.281374,569708127.2209786,1213233582.5258331,1012047368.9894912,539292999.2695848,647167737.8245181,560986978.0191828,984645040.9392881,577545118.5978831,579988668.3242078,545496191.1635019,549253423.5271347,553027518.0055976,598795500.9880509,594245305.1422707,2219886166.8751073,850594827.754644
1,1,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,548944715.4643894,549411124.0932431,548100250.0347058,1325520283.2449982,1239828566.281374,569708127.2209786,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,984645040.9392881,622951283.1298201,536636007.8509472,545496191.1635019,549253423.5271347,553027518.0055976,598795500.9880509,594245305.1422707,602968364.4417819,850594827.754644
2,2,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,564009071.4879261,536873963.9758883,548944715.4643894,549411124.0932431,548100250.0347058,538329071.1629672,1239828566.281374,569708127.2209786,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,984645040.9392881,622951283.1298201,536636007.8509472,545496191.1635019,549253423.5271347,103358844.43781902,598795500.9880509,594245305.1422707,602968364.4417819,850594827.754644
3,3,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,548944715.4643894,549411124.0932431,548100250.0347058,538329071.1629672,1239828566.281374,569708127.2209786,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,553564349.4520519,622951283.1298201,536636007.8509472,545496191.1635019,549253423.5271347,103358844.43781902,598795500.9880509,594245305.1422707,602968364.4417819,850594827.754644
4,4,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,548944715.4643894,549411124.0932431,548100250.0347058,538329071.1629672,544733887.610087,569708127.2209786,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,553564349.4520519,622951283.1298201,536636007.8509472,545496191.1635019,549253423.5271347,103358844.43781902,598795500.9880509,594245305.1422707,602968364.4417819,850594827.754644
5,5,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,548944715.4643894,549411124.0932431,548100250.0347058,538329071.1629672,542679008.5324183,569708127.2209786,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,553564349.4520519,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,594245305.1422707,602968364.4417819,596715698.4258378
6,6,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,540049465.3059527,536873963.9758883,548944715.4643894,549411124.0932431,548100250.0347058,538329071.1629672,542679008.5324183,537454294.763349,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,553564349.4520519,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,538107904.0615613,602968364.4417819,596715698.4258378
7,7,583421946.3025134,539477939.5624925,539284865.8149401,538591259.4897695,545039997.308853,668187779.6699809,682696635.1062585,725261802.2445503,536873963.9758883,742732544.2626821,549411124.0932431,548100250.0347058,538329071.1629672,542679008.5324183,537454294.763349,538042990.0689236,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,553564349.4520519,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,538107904.0615613,602968364.4417819,596715698.4258378
8,8,583421946.3025134,536496757.55788577,539284865.8149401,538591259.4897695,545039997.308853,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,742732544.2626821,549411124.0932431,548100250.0347058,538329071.1629672,542679008.5324183,537454294.763349,537364406.4710025,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,553564349.4520519,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,538107904.0615613,602968364.4417819,596715698.4258378
9,9,583421946.3025134,536496757.55788577,539284865.8149401,538591259.4897695,540234002.10603,1448374272.2922366,682696635.1062585,725261802.2445503,536873963.9758883,742732544.2626821,549411124.0932431,548100250.0347058,538329071.1629672,542679008.5324183,537454294.763349,537364406.4710025,665494663.0379329,676700093.7666527,647167737.8245181,560986978.0191828,549315588.3342016,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,538107904.0615613,602968364.4417819,596715698.4258378
10,10,583421946.3025134,536496757.55788577,539284865.8149401,538591259.4897695,540234002.10603,675856383.7043072,682696635.1062585,725261802.2445503,536873963.9758883,742732544.2626821,549411124.0932431,548100250.0347058,538329071.1629672,542679008.5324183,537454294.763349,537364406.4710025,665494663.0379329,647773761.2177284,546011593.185101,560986978.0191828,549315588.3342016,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,538107904.0615613,573188550.873692,596715698.4258378
11,11,583421946.3025134,536496757.55788577,539284865.8149401,538591259.4897695,540234002.10603,675856383.7043072,682696635.1062585,725261802.2445503,536873963.9758883,742732544.2626821,549411124.0932431,539207623.0278308,538329071.1629672,542679008.5324183,537454294.763349,537364406.4710025,665494663.0379329,647773761.2177284,546011593.185101,560986978.0191828,549315588.3342016,622951283.1298201,536636007.8509472,545496191.1635019,537453691.874696,103358844.43781902,598795500.9880509,538107904.0615613,573188550.873692,596715698.4258378
