,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6428735651.528223,6963243436.978236,6481786135.344867,2992773233.0930996,6919273153.780436,6674107287.765529,6519994624.241439,7044700157.182021,6743709345.112192,7321209830.995025,5475877980.265122,7488418347.784942,6583949538.203326,7071149638.389984,6499183208.100586,7264080768.54589,6475401542.202361,6261963308.204127,6770835954.074978,6939411778.76236,6600772841.741714,4951482194.542854,6779318040.905013,6989584808.695423,7495117710.6789255,6611522871.098339,6441529469.248534,6482614376.323346,3490355877.3195896,6870615283.279741
1,1,6428735651.528223,3505957255.1294527,6481786135.344867,2992773233.0930996,4223461274.196152,4521938615.708641,6412821972.878185,4842954843.6369295,3505957255.1294527,3837757111.819404,5475877980.265122,5068570029.4677515,5411321872.080975,6268569381.457972,6499183208.100586,6454323092.03909,6475401542.202361,5646499386.2844095,6256719271.7659855,490359216.6835212,6546506868.487836,4951482194.542854,6353424153.78466,5067110607.033522,610151603.1889776,6441210803.332095,187819915.41998208,6395547847.521836,6452414764.709833,5869496911.7711935
2,2,3505957255.1294527,3505957255.1294527,6326901597.259726,2992773233.0930996,4223461274.196152,3863253724.7513485,4048680487.8617225,59622601.189943686,3505957255.1294527,223853598.25950253,5962180473.201325,5068570029.4677515,5411321872.080975,3505957255.1294527,5143687850.665158,3505957255.1294527,3505957255.1294527,3505957255.1294527,3031046758.8570733,490359216.6835212,3505957255.1294527,3826196265.6675134,6236689502.240822,5067110607.033522,610151603.1889776,6441210803.332095,187819915.41998208,6395547847.521836,6452414764.709833,3641864310.585052
3,3,2237927362.9101157,2532648398.418522,685698550.0261865,207609290.6179574,4223461274.196152,3863253724.7513485,4048680487.8617225,1281657263.0724685,3505957255.1294527,223853598.25950253,6123837181.72488,3505957255.1294527,5411321872.080975,1696404762.7685797,5143687850.665158,3505957255.1294527,3505957255.1294527,3505957255.1294527,3031046758.8570733,490359216.6835212,3505957255.1294527,3826196265.6675134,3505957255.1294527,5067110607.033522,610151603.1889776,3398711370.004514,187819915.41998208,4689090662.572387,1072122381.2776393,3505957255.1294527
4,4,2237927362.9101157,2532648398.418522,685698550.0261865,207609290.6179574,4223461274.196152,3863253724.7513485,4048680487.8617225,4506276058.374267,3505957255.1294527,223853598.25950253,3599477180.4510713,3505957255.1294527,3755744240.786523,1696404762.7685797,666510388.9274956,1503060996.470389,3344967895.843085,3505957255.1294527,1283984467.917331,490359216.6835212,3505957255.1294527,942566624.5077456,1749053321.2020948,3505957255.1294527,610151603.1889776,3398711370.004514,3399259805.215545,4689090662.572387,1072122381.2776393,691701890.5458292
5,5,2237927362.9101157,1989815728.5894318,685698550.0261865,207609290.6179574,4223461274.196152,3863253724.7513485,3347875512.568735,3107899065.482616,3505957255.1294527,223853598.25950253,676492898.4550608,3505957255.1294527,98794591.97849625,1696404762.7685797,3505957255.1294527,1503060996.470389,3505957255.1294527,1766359949.189937,1283984467.917331,490359216.6835212,536737092.88657,942566624.5077456,1749053321.2020948,3505957255.1294527,610151603.1889776,3398711370.004514,3399259805.215545,4689090662.572387,1072122381.2776393,366278052.6371474
6,6,2237927362.9101157,1989815728.5894318,685698550.0261865,207609290.6179574,2733628700.428715,1363552967.553222,3347875512.568735,3107899065.482616,1826509768.6471362,223853598.25950253,578951025.2952149,647599845.3457869,98794591.97849625,1696404762.7685797,3366558587.852693,1503060996.470389,2394612719.6913795,1766359949.189937,1283984467.917331,490359216.6835212,3505957255.1294527,942566624.5077456,43106046.56579443,3505957255.1294527,253513461.77388337,3398711370.004514,1877998597.4714859,4380894419.380847,866591677.3158307,366278052.6371474
7,7,81973982.74211776,1989815728.5894318,45649156.5223137,207609290.6179574,4223461274.196152,1363552967.553222,696669295.23758,4506276058.374267,1826509768.6471362,223853598.25950253,578951025.2952149,647599845.3457869,3755744240.786523,1696404762.7685797,3366558587.852693,1503060996.470389,2394612719.6913795,1766359949.189937,1283984467.917331,490359216.6835212,1605427725.1178646,942566624.5077456,43106046.56579443,3505957255.1294527,253513461.77388337,2716726182.986311,1877998597.4714859,4682392757.33871,1072122381.2776393,366278052.6371474
8,8,81973982.74211776,1989815728.5894318,45649156.5223137,207609290.6179574,3904871467.036157,1363552967.553222,604735101.2499056,1763684150.8520036,554585715.2969034,128256553.75440641,578951025.2952149,647599845.3457867,3755744240.786523,1595705998.1008272,1235492449.6874778,1503060996.470389,2394612719.6913795,1766359949.189937,557569212.3713423,115955557.83740118,1605427725.1178646,942566624.5077456,43106046.56579443,112622794.646553,253513461.77388337,1216726941.8384192,1877998597.4714859,4180998272.6666865,939132301.5849991,366278052.6371474
9,9,81973982.74211776,1989815728.5894318,45649156.5223137,207609290.6179574,3904871467.036157,1363552967.553222,604735101.2499056,1763684150.8520036,198114005.74276894,128256553.75440641,538705142.8646003,647599845.3457867,3470155368.126201,1595705998.1008272,1235492449.6874778,1503060996.470389,2394612719.6913795,931744178.4856784,557569212.3713423,115955557.83740118,1605427725.1178646,21481256.231134105,43106046.56579443,288555.4929541871,253513461.77388337,1216726941.8384192,3363513110.277093,4107748807.6621547,1072122381.2776393,366278052.6371474
