,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6371280850.339251,6247260047.48324,3661713955.0773206,7102096535.6707115,5483446623.256725,6013809222.553442,6102270727.103506,6583054712.8865185,589236337.543475,6602748029.459641,4322348004.043943,6458055332.506989,6385967832.717277,6629248053.553017,7351793462.653263,6563853116.372163,6478772131.561738,6630632714.943648,7049723511.658212,6381454939.260017,3982791620.602003,7211295074.387839,6645267797.42606,6455727569.052925,7482355503.818191,3495606281.768522,6681794410.317758,6905204337.768102,6717730746.759564,6652288107.124646
1,1,4344054969.174136,6313203776.468806,5924770207.707876,6369243348.937115,5190085255.417875,2201293810.4769883,3505957255.1294527,6583054712.8865185,589236337.543475,6461392829.831707,3505957255.1294527,6308871124.3933525,5783061944.292224,3563639778.683805,2292567734.0841036,6452201549.900088,5498019740.608438,6419537475.947082,6359057026.440242,5957627031.252083,3505957255.1294527,645901305.2488313,6383350778.90859,3987011717.5014477,4397203279.581627,6260118145.701116,6681794410.317758,4975066815.3590145,4977511996.9555,6111331421.867653
2,2,1037857090.8475618,6040320602.507971,5763579915.238509,6129358461.547796,5190085255.417875,2201293810.4769883,2715231031.0193987,3568672447.1532106,360235946.5229339,2335414451.581028,3505957255.1294527,3505957255.1294527,3505957255.1294527,4818863068.830222,3505957255.1294527,6063446607.33429,3505957255.1294527,1544826060.0672336,6359057026.440242,3505957255.1294527,3505957255.1294527,645901305.2488313,5879517663.486973,3987011717.5014477,3505957255.1294527,3394082743.3944182,4497031193.512739,894703861.5603786,3960050442.05758,618127161.4582207
3,3,1037857090.8475618,1744785746.006313,3505957255.1294527,3505957255.1294527,5190085255.417875,2201293810.4769883,2715231031.0193987,3505957255.1294527,88284751.8286503,2335414451.581028,3505957255.1294527,776994726.9257776,3505957255.1294527,3500054106.750107,1733225948.5515685,5243378892.284542,575175828.380941,1544826060.0672336,3505957255.1294527,3505957255.1294527,1961161.9380661575,645901305.2488313,4097571428.944271,16944453.125775445,3505957255.1294527,14956921.724749584,4074507403.729699,894703861.5603786,3505957255.1294527,618127161.4582207
4,4,315640.4721954917,984627704.9465668,3505957255.1294527,3505957255.1294527,4058236845.6205807,1914491567.3578837,2715231031.0193987,3505957255.1294527,88284751.8286503,2335414451.581028,276581939.44618374,733358064.8268847,3505957255.1294527,3500054106.750107,1436824690.8329074,1641265961.122002,575175828.380941,1544826060.0672336,561789363.428814,689451653.1063533,1961161.9380661575,645901305.2488313,659553697.4047583,16944453.125775445,3505957255.1294527,3394082743.3944182,328400292.27507406,45964028.32015051,3505957255.1294527,618127161.4582207
5,5,1037857090.8475618,1744785746.006313,3155536331.52058,3505957255.1294527,1519166002.653587,1914491567.3578837,2715231031.0193987,3505957255.1294527,29304552.368401352,2335414451.581028,276581939.44618374,733358064.8268847,3505957255.1294527,3500054106.750107,1105964516.764959,3505957255.1294527,575175828.380941,254789085.80868194,561789363.428814,689451653.1063533,1961161.9380661575,645901305.2488313,486136192.6235595,16944453.125775445,2296669183.4871483,3365877304.1205926,328400292.27507406,225566822.68051484,3505957255.1294527,618127161.4582207
6,6,1037857090.8475618,1744785746.006313,3155536331.52058,3505957255.1294527,1519166002.653587,323001892.4327104,82293291.51411092,3449941711.3219414,24520102.588536654,121193270.29993002,276581939.44618374,733358064.8268847,3505957255.1294527,812679346.8923706,1105964516.764959,3505957255.1294527,550249394.7629195,1544826060.0672336,561789363.428814,689451653.1063533,1961161.9380661575,645901305.2488313,486136192.6235595,16944453.125775445,2296669183.4871483,3365877304.1205926,328400292.27507406,7535162.108560546,3474789698.752245,618127161.4582207
7,7,1037857090.8475618,1744785746.006313,3155536331.52058,3505957255.1294527,1519166002.653587,227289467.1473784,2715231031.0193987,3449941711.3219414,24520102.588536654,121193270.29993002,276581939.44618374,733358064.8268847,3505957255.1294527,743783913.3936486,333001177.22152513,1641265961.122002,575175828.380941,1492059552.1592758,561789363.428814,3422324448.0082326,1961161.9380661575,536493995.86523074,486136192.6235595,16944453.125775445,2296669183.4871483,3365877304.1205926,328400292.27507406,7535162.108560546,5329124.207029695,618127161.4582207
8,8,1037857090.8475618,582173111.7634587,3155536331.52058,3505957255.1294527,1519166002.653587,323001892.4327104,2715231031.0193987,3449941711.3219414,24520102.588536654,121193270.29993002,276581939.44618374,733358064.8268847,3374344891.800494,743783913.3936486,333001177.22152513,3402738102.9002404,550249394.7629195,521018145.1541742,390798990.018264,405611637.8962425,1961161.9380661575,536493995.86523074,486136192.6235595,16944453.125775445,2296669183.4871483,3365877304.1205926,328400292.27507406,7535162.108560546,5329124.207029695,618127161.4582207
9,9,1037857090.8475618,518696643.77920645,1335022443.7409317,2657579310.0366035,1519166002.653587,323001892.4327104,773744112.0188704,3449941711.3219414,24520102.588536654,121193270.29993002,54830392.38847299,733358064.8268847,351561082.7357886,640413985.297318,333001177.22152513,673996714.7634556,550249394.7629195,521018145.1541742,390798990.018264,405611637.8962425,1961161.9380661575,536493995.86523074,235133190.651053,16944453.125775445,2296669183.4871483,3365877304.1205926,122231140.63935053,7535162.108560546,5329124.207029695,618127161.4582207
10,10,852150651.6309292,66049692.360387,1335022443.7409317,174575216.93842694,1519166002.653587,304461526.3744122,773744112.0188704,3034711565.536629,24520102.588536654,121193270.29993002,54830392.38847299,733358064.8268847,1957245221.5211704,640413985.297318,302047525.2698337,45332707.565562084,398188268.9095161,254789085.80868194,390798990.018264,164419640.3424721,1961161.9380661575,536493995.86523074,235133190.651053,16944453.125775445,2296669183.4871483,539364208.4957074,431314.2208626572,7535162.108560546,5329124.207029695,618127161.4582207
11,11,1037857090.8475616,470038269.25669557,1129923004.872801,2657579310.0366035,1519166002.653587,46144131.67159213,438177488.8652188,3362217097.4615655,23369418.175709117,121193270.29993002,54830392.38847299,541900975.03452,351561082.7357886,640413985.297318,255014370.22390702,45332707.565562084,398188268.9095161,12550939.602043083,390798990.018264,42018675.147749245,1961161.9380661575,536493995.86523074,2355453.2250380055,16944453.125775445,2296669183.4871483,539364208.4957074,431314.2208626572,7535162.108560546,5329124.207029695,40270960.26559974
12,12,1037857090.8475616,15399726.620265482,1129923004.872801,2657579310.0366035,1519166002.653587,46144131.67159213,30054623.454735164,1119017475.5547483,23369418.175709117,121193270.29993002,54830392.38847299,541900975.03452,351561082.7357886,445394765.86527014,255014370.22390702,45332707.565562084,398188268.9095161,5663639.85017693,390798990.018264,42018675.147749245,1961161.9380661575,536493995.86523074,822130.0241862853,16944453.125775445,552962052.8547245,179295966.70571736,431314.2208626572,7535162.108560546,5329124.207029695,618127161.4582207
13,13,1037028874.2360743,15399726.620265482,641322416.8850952,1793287107.1846306,174374318.86299762,46144131.67159213,30054623.454735164,751050451.7687985,1694342.7333273806,121193270.29993002,54830392.38847299,541900975.03452,351561082.7357886,445394765.86527014,255014370.22390702,45332707.565562084,37839902.22614178,5663639.85017693,390798990.018264,42018675.147749245,1961161.9380661575,536493995.86523074,822130.0241862853,16944453.125775445,552962052.8547245,179295966.70571736,431314.2208626572,7535162.108560546,5329124.207029695,618127161.4582207
14,14,1037028874.2360743,15399726.620265482,1129923004.8728008,1761780230.7173615,174374318.86299762,16534710.7425259,30054623.454735164,751050451.7687985,23369418.175709117,121193270.29993002,54830392.38847299,541900975.03452,351561082.7357886,445394765.86527014,255014370.22390702,10663970.499152578,37839902.22614178,5663639.85017693,390798990.018264,42018675.147749245,1961161.9380661575,536493995.86523074,822130.0241862853,16944453.125775445,552962052.8547245,179295966.70571736,431314.2208626572,7535162.108560546,2728870.676138088,618127161.4582207
15,15,1037028874.2360743,15399726.620265482,1129923004.8728008,1761780230.7173615,174374318.86299762,16534710.7425259,30054623.454735164,751050451.7687985,23369418.175709117,121193270.29992998,5904290.025251231,541900975.03452,351561082.7357886,91226183.04499263,255014370.22390702,55405.80967424879,37839902.22614178,5663639.85017693,390798990.018264,164419640.3424721,1961161.9380661575,536493995.86523074,822130.0241862853,16944453.125775445,453181406.1151125,179295966.70571736,431314.2208626572,7535162.108560546,2728870.676138088,618127161.4582207
16,16,1037028874.2360743,15399726.620265482,1129923004.8728008,956918199.4283803,174374318.86299762,16534710.7425259,30054623.454735164,751050451.7687985,23369418.175709117,121193270.29992998,24978.444986124403,541900975.03452,351561082.7357886,91226183.04499263,134311844.794943,55405.80967424879,37839902.22614178,5663639.85017693,390798990.018264,89073583.38422763,1961161.9380661575,536493995.86523074,822130.0241862853,16944453.125775445,453181406.1151125,179295966.70571736,431314.2208626572,7535162.108560546,2728870.676138088,618127161.4582207
