,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,7001988235.566636,6383632596.665633,6673268943.947018,6532377613.248377,6687068155.685537,6370677907.273316,6615706778.566059,6703974242.461231,6606480434.180107,6897466487.783804,5690562112.262856,6556217847.441246,6694357583.261105,6674453919.6751795,6807167572.529904,6568980417.582159,5022562305.927201,6451996254.6786375,6530353179.593396,6463600513.327916,6424616651.646304,6375507026.474626,3464786139.0749803,6499706194.435245,6357239764.481911,6566748629.624992,6358872209.77686,6447160778.264338,7457192909.532948,6139563000.950722
1,1,6489401225.8378,2810915668.3532567,1112281917.7802858,5924550827.003684,4153589523.518722,6437052128.51042,6457501481.275808,6366215783.621473,5373843485.490543,6422619345.7947035,5690562112.262856,6052378424.277631,4060098550.3910894,6376602824.045489,5147842794.499028,4305991779.537356,6085754520.115565,6432280969.458663,4570272030.942348,6468779026.519348,6421087689.836329,6375507026.474626,3464786139.0749803,3505957255.1294527,2155396683.166467,6441058200.801575,6296670637.62615,2969570343.8915014,3505957255.1294527,6139563000.950722
2,2,6362005427.498814,2810915668.3532567,1112281917.7802858,5753347859.626841,3764725700.4720554,3505957255.1294527,3505957255.1294527,4672567163.412604,2261641740.0672746,730722740.7141664,5690562112.262856,3505957255.1294527,3471366051.00905,3505957255.1294527,3733310039.856821,3412324956.371902,3837690982.120625,1210646250.549303,3578020612.735982,833139452.4266689,5458113376.457934,5843713575.631252,2417249317.25619,3334845039.9039197,2155396683.166467,3979727165.5855064,418513232.79547113,2969570343.8915014,3505957255.1294527,6139563000.950722
3,3,3505957255.1294527,2810915668.3532567,1112281917.7802858,5753347859.626841,3764725700.4720554,30193198.414538577,3505957255.1294527,3505957255.1294527,2261641740.0672746,730722740.7141664,3193300367.7571774,3505957255.1294527,500379269.10135126,2397861961.2956123,3505957255.1294527,3412324956.371902,3837690982.120625,1210646250.549303,4482620640.215257,833139452.4266689,1889512788.4209323,3505957255.1294527,2417249317.25619,3334845039.9039197,3042272193.3998857,6178074229.75095,418513232.79547113,2969570343.8915014,3505957255.1294527,4190038077.3062043
4,4,3505957255.1294527,2810915668.3532567,330091773.74633527,1801121647.7977545,2003533904.639367,3191463357.240222,1822386465.0202374,4672567163.412604,298791138.42379946,730722740.7141664,3193300367.7571774,1174962722.5718355,3471366051.00905,1922346444.1923106,3370290306.4122863,3412324956.371902,3651333672.1397004,1210646250.549303,3505957255.1294527,833139452.4266689,95656914.55264962,3140522798.083661,2417249317.25619,3334845039.9039197,3042272193.3998857,1829072002.1958098,418513232.79547113,2969570343.8915014,3505957255.1294527,4190038077.3062043
5,5,3362155797.3860183,1277693650.0933495,330091773.74633527,1801121647.7977545,37402980.755392924,2183458562.623356,537696903.4333442,4672567163.412604,562685169.3732337,12206687.006163783,3193300367.7571774,1174962722.5718355,3136277221.402004,2397861961.2956123,3505957255.1294527,2101973737.7852526,372277332.9922626,1210646250.549303,3505957255.1294527,590611801.0474988,22562393.953869514,3140522798.083661,562839114.3655248,3334845039.9039197,3042272193.3998857,3505957255.1294527,418513232.79547113,2969570343.8915014,558524467.1692984,593906168.5331196
6,6,3362155797.3860183,165070661.2022315,330091773.74633527,1801121647.7977545,37402980.755392924,1372110171.8222086,537696903.4333442,4672567163.412604,562685169.3732337,541339168.4153465,2921014977.3180547,1174962722.5718355,3136277221.402004,1581099979.260205,1745469638.2998078,1945646921.1123447,372277332.9922626,1210646250.549303,3505957255.1294527,47207349.35761189,22562393.953869514,3140522798.083661,2417249317.25619,70652300.14919187,2119606498.8403635,3505957255.1294527,418513232.79547113,1023216216.5176003,558524467.1692984,593906168.5331196
7,7,3362155797.3860183,165070661.2022315,7772126.109123159,1801121647.7977545,37402980.755392924,1372110171.8222086,537696903.4333442,3447351663.5693965,180146774.83588016,189312003.12743294,1246078929.7473114,1174962722.5718355,3136277221.402004,17696129.841394614,1382381687.2546995,1945646921.1123447,372277332.9922626,1210646250.549303,2834559087.319571,47207349.35761189,22562393.953869514,1822382420.1609821,2417249317.25619,70652300.14919187,3042272193.3998857,3505957255.1294527,418513232.79547113,1023216216.5176003,558524467.1692984,593906168.5331196
8,8,3362155797.3860183,750855849.6351466,7772126.109123159,1801121647.7977545,37402980.755392924,1372110171.8222086,537696903.4333442,3447351663.5693965,180146774.83588016,189312003.12743294,412104952.58884615,1174962722.5718355,631500945.6829637,17696129.841394614,1009585115.3129556,1945646921.1123447,372277332.9922626,1210646250.549303,3505957255.1294527,47207349.35761189,45321977.47142539,3140522798.083661,2087154815.5839791,70652300.14919187,3042272193.3998857,3505957255.1294527,416517445.47742784,667142012.5514588,227680731.37067935,593906168.5331196
9,9,3505957255.1294527,1277693650.0933495,7772126.109123159,1801121647.7977545,37402980.755392924,1372110171.8222086,537696903.4333442,544235114.696125,180146774.83588016,189312003.12743294,553488828.5323334,1174962722.5718355,631500945.6829637,17696129.841394614,1009585115.3129556,1945646921.1123447,372277332.9922626,978160938.7753801,3505957255.1294527,47207349.35761189,45321977.47142539,2051181299.226632,516116646.2875424,70652300.14919187,1424107899.237452,3505957255.1294527,416517445.47742784,16373252.509533748,227680731.37067935,593906168.5331196
10,10,675727970.6037552,1483419459.6631696,7772126.109123159,1801121647.7977545,37402980.755392924,140854897.00276148,537696903.4333442,544235114.696125,180146774.83588016,49574311.094174236,44198791.89425257,1174962722.5718355,397376.43619646155,17696129.841394614,1009585115.3129556,710654314.5969768,17624442.082947005,978160938.7753801,1215659221.487824,47207349.35761189,45321977.47142539,962203385.6978678,516116646.2875424,70652300.14919187,1424107899.237452,3505957255.1294527,418513232.79547113,16373252.509533748,227680731.37067935,593906168.5331196
11,11,675727970.6037552,50688588.59597369,7772126.109123159,587959317.8049235,37402980.755392924,140854897.00276148,537696903.4333442,544235114.696125,180146774.83588016,49574311.094174236,44198791.89425257,1174962722.5718355,397376.43619646155,17696129.841394614,286493678.42079467,710654314.5969768,17624442.082947005,978160938.7753801,1110399654.8018456,47207349.35761189,45321977.47142539,365337055.96617067,516116646.2875424,2243.235961441106,1424107899.237452,3385820439.346206,418513232.79547113,16373252.509533748,227680731.37067935,581972311.9893618
12,12,675727970.6037552,50688588.59597369,7772126.109123159,587959317.8049235,37402980.755392924,115067770.31516132,18014050.628343426,42045856.56405278,180146774.83588016,49574311.094174236,1930019.4502558792,1174962722.5718355,397376.43619646155,17696129.841394614,751808230.2525867,710654314.5969768,17624442.082947005,978160938.7753801,33426757.261567112,47207349.35761189,45321977.47142539,365337055.96617067,516116646.2875424,2243.235961441106,998004487.9300975,3385820439.346206,200304800.24120933,16373252.509533748,227680731.37067935,581972311.9893618
13,13,675727970.6037552,664432203.7434852,7772126.109123159,5365671.544674389,37402980.755392924,115067770.31516132,18014050.628343426,42045856.56405278,180146774.83588016,49574311.094174236,1930019.4502558792,1174962722.5718355,397376.43619646155,17696129.841394614,583346849.3760954,710654314.5969768,30274.42179619784,558687908.1231341,33426757.261567112,47207349.35761189,45321977.47142539,695899391.9379394,516116646.2875424,2243.235961441106,998004487.9300975,3505957255.1294527,3383862.0881746514,5703627.108626688,227680731.37067935,593906168.5331196
14,14,240184915.5095259,664432203.7434852,7772126.109123159,552605351.1278728,37402980.755392924,1206870.4646266862,18014050.628343426,42045856.56405278,7481069.445459995,49574311.094174236,1930019.4502558792,716825418.8663975,397376.43619646155,17696129.841394614,683926561.9946594,559205082.6487371,17624442.082947005,81459027.46848106,33426757.261567112,642592.3793351161,45321977.47142539,654588340.5706922,516116646.2875424,2243.235961441106,858956995.2927514,3212342634.1149964,3383862.0881746514,5703627.108626688,227680731.37067935,593906168.5331196
