,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,5635708162.909847,5620308887.131396,5583261425.40833,5687013240.826508,5454733621.068639,5571976666.268493,5401677741.930516,5305277806.052128,5049756966.102429,5557164666.322021,5393333892.398918,5438149468.145635,5252960482.333284,5529405386.632594,5484762612.790508,5492030100.563787,5476321456.953984,5384048938.467641,5564463658.852221,4773791893.467912,5300477066.591504,5149072443.376788,5452737847.286314,5537146508.510759,5176881806.56426,5421832803.441047,5501645349.074785,5717371595.761467,5344495272.192359,5551539532.976013
1,1,4911473514.552625,5151183246.434107,4753716768.892138,5022503455.487666,5081441387.868879,4662961226.388357,4572996619.039076,5120614966.602222,4548275282.239285,4722842356.648404,4977091360.4729805,4306919444.717121,5021432934.9283,4744191974.233455,4491937519.586102,4527994816.404594,5199990476.794925,5297150327.163721,4996821630.692755,4777230953.961167,4845662080.996208,4811080811.861591,5003398487.608206,5187440211.84408,4780286296.569424,4977388193.457514,5110458066.591913,4915066961.124617,4655571154.083256,5551539532.976013
2,2,4773512767.499563,4702458129.850077,4134284489.771955,4595528459.762001,4469858246.585907,4558548094.278629,4533539361.965313,4601286863.053882,4548275282.239285,4722842356.648404,4753201796.212037,4306919444.717121,4447299644.609942,4841703235.882303,4641166702.446863,4527994816.404594,4079390343.7857213,4614585090.222489,4386726918.794204,4620522446.043324,4538868355.473307,4343885168.508145,4492517896.40143,4723376522.674216,4379113263.088683,4741844984.100172,4575168094.354842,4486317082.731068,4320293296.540191,4708938716.853715
3,3,4526706526.14669,4040932734.8587823,4134284489.771955,4211018290.4443803,4501928211.441087,4053904983.4829726,4255239494.106972,4264755429.2976966,4093303288.4051733,4110609436.1356173,4330426442.880128,4220153243.852892,4207020800.4199367,4302969087.955106,4174055583.8329177,4135803020.8751206,4093044570.771144,4274569936.369007,4386726918.794204,3994427030.3443165,4343235621.288275,3861837182.559725,4286779176.981015,4045121667.3736553,4602746782.798058,4387491321.426233,4373016585.396301,4285613966.0929756,3861049588.708365,4411232694.820807
4,4,4049547427.1743608,4040932734.8587823,3891026683.6502666,4199815877.031817,4129473490.503346,3697690217.222632,3747222615.06207,3849328615.976491,4029887882.4937944,3762067869.4259796,4235140252.2181287,3864751512.149563,3753649069.9061265,4049314607.257865,3839070897.2165546,3902526559.6037054,4093044570.771144,4232725113.0681453,4089261637.9159956,3994427030.3443165,4144720750.827429,3861837182.559725,3883454217.366276,4045121667.3736553,4060478890.8657475,3952808673.211604,3898361025.0367737,4050132536.782002,3596453237.764331,4277168284.805044
5,5,3906433361.689314,3989146974.2367897,3740781037.725416,3787073376.64724,3931633489.3591704,3538718480.4813557,3536482182.1899457,3779981587.073347,3704548825.3255963,3815929387.1718235,3814527686.5355206,3793803852.9065123,3596968925.7031164,3802414017.681902,3739820326.265418,3720887301.386279,4079390343.7857213,3623554316.256163,4029538481.9676456,3649063946.7814593,3795070137.39074,3534022338.511549,3738819543.617238,3598020123.341971,3756547083.03604,3882553379.8949037,3622914041.6885242,3761997156.8752265,3596453237.764331,3858801391.2856693
6,6,3663443040.382846,3531584534.6037354,3581414775.1100874,3446249485.129697,3840324606.8379116,3424438947.615418,3535865345.459241,3742299676.6786537,3660085134.1007752,3579591145.8713403,3524111884.3818517,3471432710.478927,3389407561.783388,3781403968.7541223,3606072409.955043,3640033022.473343,3656704173.4702144,3682551320.0844603,3614073164.477982,3354081797.745883,3700952357.1771226,3519844472.8063893,3610857463.2330112,3564116480.1954346,3629273476.14294,3769046422.634949,3621822019.8069544,3776701739.168067,3569708519.7973137,3724629792.1867495
7,7,3599852081.630209,3484229138.0262575,3429569426.106947,3406446143.957842,3569934253.3350368,3391206572.232832,3367264932.526333,3541252875.1052923,3419413893.0381207,3535687394.544878,3500312930.927138,3383195953.45693,3368909986.9129047,3428117627.978989,3484484100.178672,3605111923.8653092,3600020884.652037,3394294055.421978,3438611054.2361393,3353931973.495084,3503155661.3242435,3437845852.543765,3581883193.1669874,3545411046.8778324,3517627677.0088086,3595182250.476236,3457345689.872548,3489499095.6829176,3497460286.4539165,3710258941.245228
8,8,3363377902.2641997,3432009242.542593,3361528408.2445064,3378698081.626108,3503293978.5934086,3424438947.615418,3404926923.0436406,3541252875.1052923,3362258152.2360163,3425518265.2873607,3476500986.231611,3383195953.45693,3362918155.7515407,3363375080.12687,3449006935.949737,3364352207.682538,3400258874.0261865,3418495824.4241304,3412807490.812605,3353931973.495084,3473056969.0083113,3411318074.0383925,3488570425.5109925,3501719221.1150904,3503622583.2283034,3626802030.0750318,3374166264.26329,3489499095.6829176,3413297148.7197375,3446473744.6976814
9,9,3363377902.2641997,3393269804.867478,3361528408.2445064,3367201030.2134175,3410776798.9227767,3355843834.903626,3361507782.2236347,3391951713.1433263,3371356336.456404,3380557471.326954,3370275081.85571,3368888443.2547345,3362918155.7515407,3355940334.1191673,3378412226.0271215,3364352207.682538,3375374954.413166,3363113014.9897656,3402839858.881805,3353849361.808513,3452914772.9919157,3365477553.6168795,3412271079.076628,3390035792.1043077,3380990102.157808,3458918445.797063,3386336442.242148,3403013877.115697,3366358856.203556,3393705095.9296722
