,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6532752349.262779,6399405564.798767,6388947712.490598,6641545927.936894,6455408407.646821,5314070126.048534,3754323442.874466,6850403949.4610195,4498677553.872019,6753955388.3222475,5477809736.212924,6569888450.828673,6828815318.271998,6917693929.874132,7000915124.683111,3918266994.2864294,6282391676.148016,6701997915.92631,6484215004.290147,6791450797.153301,4791604578.691809,6446098236.245441,6859536127.728538,7141730864.4805765,6378833795.477143,6326917149.0101595,6455942824.887119,6769039247.945749,4793113345.461972,6578965410.46117
1,1,4116503847.831144,5811401398.117721,5957532119.684095,3363813677.9359584,6074952959.336682,4352506684.492446,947241976.1534098,3505957255.1294527,3435645389.6109734,3381742806.9918118,5950899342.273052,5505587436.5895605,6136423411.493788,1934891005.987033,5088962083.210878,3444172107.268205,6550280612.129494,6013631138.907035,6054312681.304829,3837060280.9863544,5033658383.2024145,4167244284.1303816,5903306473.53697,5308465912.386532,3362357267.3290453,4137191128.0851817,3505957255.1294527,4707022848.222302,4232271549.932085,3505957255.1294527
2,2,3162892195.010501,3881527009.732341,2399549226.580763,3499001322.658299,1948833703.1900344,217500142.25372735,323658885.23757404,3505957255.1294527,2823183969.9653587,3616601580.9058595,7232043.98420236,3505957255.1294527,5283814772.338973,1934891005.987033,3505957255.1294527,3505957255.1294527,3327251547.7455864,2128684900.2718832,6354217397.258587,3505957255.1294527,5033658383.2024145,1970564626.760513,3407996298.954936,3341963371.360871,3362357267.3290453,2576710721.1299205,560757407.5620388,4640068096.284035,1139477610.5668435,3505957255.1294527
3,3,3505957255.1294527,3379939688.479933,2399549226.580763,3453169186.7323055,437823853.30196947,217500142.25372735,323658885.23757404,377960388.9856651,2823183969.9653587,381392625.1985544,3393635465.782832,1397316772.9241707,3505957255.1294527,680183023.8502035,539512038.9820298,3366447380.2635393,1002793553.4943855,1126585917.5647173,2397862307.647796,804285719.839356,2971464381.1932454,1895170841.8350053,3505957255.1294527,262143779.53997943,894772077.5341452,1967402721.6665661,26881342.538375802,3107616024.472971,1139477610.5668435,2118992491.6252859
4,4,3505957255.1294527,546214790.60327,1346025167.0015702,3453169186.7323055,437823853.30196947,142779395.61572403,947241976.1534098,638458149.9868683,2823183969.9653587,381392625.1985544,3393635465.782832,1397316772.9241707,1145271723.3090048,680183023.8502035,539512038.9820298,208470074.4892801,332715426.9108498,1126585917.5647173,3505957255.1294527,469056652.4391645,2400513629.8829155,1895170841.8350053,4721924.5910648415,262143779.53997943,3466992303.180468,1967402721.6665661,291649951.9152987,3107616024.472971,1139477610.5668435,8800067.76306066
5,5,3486303866.0484624,2233753252.073885,1346025167.0015702,339206384.867023,13511224.123917935,142779395.61572403,36828485.233188055,638458149.9868683,2823183969.9653587,447915160.32456094,3393635465.782832,613537283.7114999,1145271723.3090048,680183023.8502035,539512038.9820298,141342031.5037566,332715426.9108498,1126585917.5647173,3505957255.1294527,67887133.4080013,2971464381.1932454,601467539.201049,32632816.6208411,262143779.53997943,3462228740.8690844,1967402721.6665661,291649951.9152987,3107616024.472971,981095441.5514598,2266669.8339951364
6,6,63011324.82425675,284753395.6426044,318084850.4406411,339206384.867023,1359488.2461778498,142779395.61572403,36828485.233188055,638458149.9868683,1891192108.045743,17397140.62373544,3012736445.122709,613537283.7114999,1145271723.3090048,612796934.3450947,539512038.9820298,208470074.4892801,332715426.9108498,905029254.4553283,546186480.3174982,67887133.4080013,2971464381.1932454,601467539.201049,32632816.6208411,262143779.53997943,3462228740.8690844,731515951.6481819,26881342.538375802,3107616024.472971,981095441.5514598,2266669.8339951364
7,7,63011324.82425675,284753395.6426044,318084850.4406411,339206384.867023,1359488.2461778498,142779395.61572403,284216442.04841346,638458149.9868683,8136013.41710879,17397140.62373544,1142546395.5082798,613537283.7114999,1145271723.3090048,143902766.32579714,539512038.9820298,5151922.755541466,332715426.9108498,532079157.0708872,546186480.3174982,67887133.4080013,2971464381.1932454,601467539.201049,32632816.6208411,182515488.1093215,2049358269.920457,731515951.6481819,94138.31333957893,3107616024.472971,981095441.5514598,2266669.8339951364
8,8,63011324.82425675,284753395.6426044,318084850.4406411,339206384.867023,1359488.2461778498,18749368.424508892,284216442.04841346,631128871.4169617,8136013.41710879,17397140.62373544,3012736445.122709,613537283.7114999,680029087.4403586,143902766.32579714,539512038.9820298,5151922.755541466,332715426.9108498,532079157.0708872,546186480.3174982,67887133.4080013,2971464381.1932454,601467539.201049,32632816.6208411,262143779.53997943,1852336881.1300287,196176994.35486397,94138.31333957893,54166.0013147488,981095441.5514598,2266669.8339951364
9,9,63011324.82425675,284753395.6426044,318084850.4406411,339206384.867023,1359488.2461778498,142779395.61572403,38785020.43682414,631128871.4169617,8136013.41710879,17397140.62373544,79496899.5752047,243367227.27935857,1098576227.6284068,143902766.32579714,539512038.9820298,208470074.4892801,332715426.9108498,532079157.0708872,546186480.3174982,67887133.4080013,633964634.3853507,128534229.61584526,32632816.6208411,248583461.86464992,1726954070.728522,196176994.35486397,94138.31333957893,54166.0013147488,981095441.5514598,2266669.8339951364
