,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6451899117.807094,7402052079.322283,4644082293.850112,6128847802.691188,7368187882.305612,6385143221.127751,6491575814.540812,3385929001.8672543,6717686662.645146,6415821789.231759,6604036694.6367,6814586901.1588745,6399697371.569467,6540017678.33079,6680513375.5637455,3404584880.13952,6361812264.558375,5266492018.733272,4575939596.514493,6366357878.979567,6389683547.682682,7377402465.492767,6494213679.499568,3798462218.5078106,6516254960.037654,6474338678.05735,5827972055.187604,6984376927.062,6393210383.693028,6835341460.983455
1,1,1948169946.1839547,3700661225.63453,1910362798.4799273,3439487718.1523395,6353880661.40312,3505957255.1294527,3472074199.100761,3812328085.2122173,6450409807.459561,4000461893.2964253,6410594419.019661,4130971623.8855534,4684861165.308506,3436531142.9879856,5457120428.5388,2877405664.465282,5520144502.666775,3508173780.644354,3505957255.1294527,5973928341.311937,5144161950.373624,1008677561.5512129,6353148886.967855,6082607721.651948,6189750864.445575,6226895870.692857,3505957255.1294527,5509057392.760907,4143976314.5630336,6613252542.334682
2,2,1948169946.1839547,540156099.4201424,3505957255.1294527,1503022375.3488626,3505957255.1294527,3505957255.1294527,447865052.5333502,3877692645.3617277,681598367.65752,3505957255.1294527,3505957255.1294527,4130971623.8855534,3482491513.6968684,3505957255.1294527,712678924.3026376,2877405664.465282,3505957255.1294527,3508173780.644354,3505957255.1294527,3505957255.1294527,4977882547.653645,1008677561.5512129,6273352375.191383,4261095324.9119487,4934795256.872766,3449548544.9839144,3363004440.970372,6104021352.073342,4143976314.5630336,1911841635.6164184
3,3,383164655.42241025,537938870.3953124,3505957255.1294527,397137064.00908357,3505957255.1294527,3505957255.1294527,211696.49280834734,2514265978.2056923,681598367.65752,190414760.80701306,3505957255.1294527,1666895113.235481,922003219.8235679,3505957255.1294527,712678924.3026376,1715163577.6117659,3505957255.1294527,1406414842.824111,3505957255.1294527,2324663067.4857616,3505957255.1294527,1008677561.5512129,3365587892.4540224,3363702832.801489,4895236513.409518,3165096629.492564,3363878058.30673,5735507260.097805,3200729325.7258153,1911841635.6164184
4,4,383164655.42241025,1171535941.2082782,3505957255.1294527,2952039565.6638517,3505957255.1294527,5192298.564424664,211696.49280834734,21984386.17615341,681598367.65752,190414760.80701306,900518972.5977778,844821192.6129351,922003219.8235679,432595450.6184644,712678924.3026376,3505957255.1294527,831538724.6167833,1406414842.824111,2355650974.8744197,1322623906.7263823,115846265.79288457,1008677561.5512129,431704397.88198066,654613293.6798236,1629864605.7366226,3426158245.051601,3069590397.347354,3631881340.391959,3200729325.7258153,556800407.9196512
5,5,383164655.42241025,9781426.383543327,2125546734.3830183,1538919164.1909256,3505957255.1294527,2087070724.4179418,211696.49280834734,21984386.17615341,2512401.683470355,190414760.80701306,900518972.5977778,844821192.6129351,922003219.8235679,432595450.6184644,712678924.3026376,64306123.682649635,1001969390.9175153,2768431699.7986755,30504556.059849095,90755355.12201929,90878349.59740244,1008677561.5512129,2349836151.1829796,589170777.9406195,1629864605.7366226,3426158245.051601,3363878058.30673,3381825363.7762065,3200729325.7258153,1911841635.6164184
6,6,383164655.42241025,9781426.383543327,716857218.5218291,1538919164.1909256,255971784.22826636,1637353733.2426836,51657204.90728301,21984386.17615341,2512401.683470355,190414760.80701306,900518972.5977778,844821192.6129351,922003219.8235679,432595450.6184644,712678924.3026376,64306123.682649635,1001969390.9175153,2768431699.7986755,297552942.7267044,1506185531.8516562,90878349.59740244,1008677561.5512129,636654213.9396405,589170777.9406195,1060300329.815093,2182414739.5078325,3363878058.30673,3431416568.9715366,2201488081.0259457,1911841635.6164184
7,7,383164655.42241025,9781426.383543327,716857218.5218291,1300555020.7656858,255971784.22826636,1978923131.2948806,51657204.90728301,21984386.17615341,2512401.683470355,190414760.80701306,28597779.686674174,450631780.8078627,922003219.8235679,432595450.6184644,712678924.3026376,64306123.682649635,984812059.6710005,2768431699.7986755,297552942.7267044,1506185531.8516562,90878349.59740244,1008677561.5512129,636654213.9396405,589170777.9406195,33573.088431455755,26979611.348740697,3363878058.30673,3505957255.1294527,2201488081.0259457,211833701.71017924
8,8,383164655.42241025,9781426.383543327,716857218.5218291,985197036.5396367,255971784.22826636,92162857.15344901,51657204.90728301,21984386.17615341,2512401.683470355,190414760.80701306,28597779.686674174,450631780.8078627,922003219.8235679,432595450.6184644,712678924.3026376,41954268.47088988,1084.2300611408327,2768431699.7986755,1295842917.7839046,1506185531.8516562,90878349.59740244,1008677561.5512129,636654213.9396405,2010847384.8597474,248862531.01270163,1333826022.6268733,3363878058.30673,235683197.0577199,2201488081.0259457,211833701.71017924
9,9,383164655.42241025,9781426.383543327,716857218.5218291,1300555020.7656858,255971784.22826636,92162857.15344901,51657204.90728301,1582312239.8354816,2512401.683470355,190414760.80701306,28597779.686674174,450631780.8078627,922003219.8235679,432595450.6184644,712678924.3026376,41954268.47088988,1084.2300611408327,2768431699.7986755,1295842917.7839046,836350853.9569188,90878349.59740244,1008677561.5512129,420750952.366509,1225472737.8871787,62932721.81801741,1333826022.6268733,3363878058.30673,14564876.155394197,1185870072.55541,211833701.71017924
10,10,391720.32551443845,9781426.383543327,24054850.92732153,1199901444.7481194,255971784.22826636,92162857.15344901,2626536.4722191757,1500223181.2136173,2512401.683470355,1349844590.9345627,28597779.686674174,120806387.57370882,1013555706.8088745,584048270.1270224,712678924.3026376,41954268.47088988,48775435.22218626,2768431699.7986755,59279848.1675915,593443841.7016886,90878349.59740244,1008677561.5512129,420750952.366509,1628736860.198413,62932721.81801742,2736100.94046643,3363878058.30673,14564876.155394197,1185870072.55541,1911841635.6164184
11,11,383164655.42241025,9781426.383543327,24054850.92732153,1199901444.7481194,255971784.22826636,92162857.15344901,51657204.90728301,21984386.17615341,2512401.683470355,1349844590.9345627,28597779.686674174,120806387.57370882,1124256836.8541176,584048270.1270224,526007435.8105897,41954268.47088988,48775435.22218626,3361447658.3522243,59279848.1675915,593443841.7016886,90878349.59740244,989994295.2167916,420750952.366509,859529316.3940167,36083379.62438991,2736100.94046643,2764922163.6662316,14564876.155394197,6048724.834682764,312980317.1593424
12,12,391720.32551443845,9781426.383543327,537021494.5316693,34774.885077370986,255971784.22826636,92162857.15344901,51657204.90728301,21984386.17615341,2512401.683470355,1666994976.6431656,237971123.82074612,120806387.57370882,549540784.0677633,11041303.981392406,526007435.8105897,41954268.47088988,48775435.22218626,3361447658.3522243,1906999.558527108,593443841.7016886,90878349.59740244,989994295.2167916,44076088.22540431,859529316.3940167,36083379.62438991,2736100.94046643,1781381030.474875,14564876.155394197,553319930.2785958,312980317.1593424
