,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,5384190086.195082,7008597350.077353,7426425420.46258,7441596573.021763,6595737878.326466,7276111957.573236,6416873263.893704,6360577640.780795,6457630383.0580435,7062100219.279171,6252087896.84105,6500451549.793302,6770585616.003566,6460789926.369568,6727123638.978371,5379886439.385228,6708651228.620858,6613357224.742405,7083583062.039852,5421349208.173778,6902774662.620973,6646912180.60189,6493882317.68304,6602170115.2882395,6833776417.271402,6824602236.659856,6385164621.563999,6375718408.245852,6455484971.94392,7014563720.345554
1,1,4912226512.091741,6104031178.288182,7003398656.138706,6718511664.1796875,5127724089.225462,6440604562.428157,6368977297.83296,6360577640.780795,6149834245.82128,6934629015.136896,6252087896.84105,4594836866.071538,6715063606.497915,2276794923.011749,6486537330.974358,5379886439.385228,3819152929.8148327,3505957255.1294527,6408873168.50697,2926651483.3822002,6414100336.060633,6437248295.59187,3540822225.4332533,3789451694.2849836,3505957255.1294527,6407656371.035409,3505957255.1294527,6375718408.245852,5320022237.697131,4242727887.5112166
2,2,4926359608.625915,4423820185.58032,5999129597.403191,6162059124.227434,6357683135.057511,4805348995.898241,5629169889.555978,3912273297.1092567,974949624.990799,4502043112.585491,6252087896.84105,5399280170.280342,5754538426.894159,5313754274.500588,4377390093.677413,4519990463.21719,5590521597.12942,308264458.24173903,6273633009.601014,2926651483.3822002,3505957255.1294527,6036541677.792885,3809874651.913934,3789451694.2849836,3505957255.1294527,4249805498.6813655,3505957255.1294527,3524432304.023909,489062158.18091094,3505957255.1294527
3,3,5703869159.078977,5577381.941903797,6177951851.884441,542805397.7324841,3666928718.351263,1684727568.668274,2834139346.1535435,3505957255.1294527,974949624.990799,3266961835.8946953,3965854201.2567987,3505957255.1294527,5754538426.894159,5502709159.437928,6030729184.674265,863593641.0337243,3372528604.964488,308264458.24173903,212825503.70916337,2926651483.3822002,567077701.1362717,5209775372.171128,3366273097.6314683,3505957255.1294527,3505957255.1294527,871547351.8272039,2939325429.484124,568942143.4867865,489062158.18091094,3505957255.1294527
4,4,3505957255.1294527,5577381.941903797,3505957255.1294527,542805397.7324841,3505957255.1294527,848224771.1850514,3505957255.1294527,2365443300.3424363,3397919798.2332087,3266961835.8946953,3368917994.980393,3144331389.180514,3410006300.8338957,2004176120.240217,6030729184.674265,863593641.0337243,3372528604.964488,120315899.41320895,212825503.70916337,2926651483.3822002,951035529.6530799,1805145614.3839843,3505957255.1294527,2499993012.034892,3505957255.1294527,871547351.8272039,2578453588.1074824,568942143.4867865,21588082.01318555,3505957255.1294527
5,5,645457538.9156579,393719436.2528541,5567982251.56764,542805397.7324841,3505957255.1294527,12148137.437091667,3505957255.1294527,301843832.3706093,3369714144.035099,696597803.4993225,3370845633.413626,889078527.6681056,1454013315.6018493,3505957255.1294527,3501935366.417541,863593641.0337243,396901213.310298,120315899.41320895,212825503.70916337,135640277.00369143,951035529.6530799,1805145614.3839843,3505957255.1294527,2088796087.7339768,3505957255.1294527,50649801.63152391,912666437.9997184,568942143.4867865,21588082.01318555,3431570105.559975
6,6,161010965.15043554,69886499.60168049,746865661.7189276,542805397.7324841,191576884.67459697,12148137.437091667,3505957255.1294527,301843832.3706093,3369714144.035099,696597803.4993225,3048686883.8525677,889078527.6681056,1337153895.8900318,553426931.9042412,13451986.001531519,863593641.0337243,3372528604.964488,120315899.41320895,212825503.70916337,135640277.00369143,951035529.6530799,1805145614.3839843,3505957255.1294527,833288403.6268502,3505957255.1294527,50649801.63152391,1783872306.0098073,568942143.4867865,21588082.01318555,3505957255.1294527
7,7,161010965.15043554,393719436.2528541,746865661.7189276,542805397.7324841,832949002.541693,12148137.437091667,1961956826.8721988,301843832.3706093,3388988503.5992804,696597803.4993225,3048686883.8525677,227591629.505232,1337153895.8900318,553426931.9042412,13451986.001531519,863593641.0337242,2301791963.014002,120315899.41320895,212825503.70916337,135640277.00369143,951035529.6530799,1805145614.3839843,1775253051.8691893,224972540.166587,3505957255.1294527,50649801.63152391,1015316987.4437462,568942143.4867865,21588082.01318555,2247182518.9516063
8,8,161010965.15043554,393719436.2528541,16223952.557737038,542805397.7324841,832949002.541693,283869593.7384416,1715150809.4489667,301843832.3706093,3388988503.5992804,12745854.521502392,3048686883.8525677,227591629.505232,1337153895.8900318,553426931.9042412,13451986.001531519,863593641.0337242,2051209932.8182838,120315899.41320895,212825503.70916337,20799803.141517505,951035529.6530799,1805145614.3839843,1775253051.8691893,224972540.166587,3505957255.1294527,50649801.63152391,1015316987.4437462,568942143.4867865,21588082.01318555,152782188.18505192
9,9,161010965.15043554,69886499.60168049,16223952.557737038,542805397.7324841,733225683.7889142,283869593.7384416,1715150809.4489667,301843832.3706093,542121867.0408543,12745854.521502392,2749785627.9118605,16578181.725737741,1337153895.8900318,553426931.9042412,13451986.001531519,863593641.0337242,1089532931.2581766,120315899.41320895,212825503.70916337,4463744.390205817,345239149.77630156,1587063870.1459734,1775253051.8691893,3511169.2128522736,3505957255.1294527,31573412.631229773,1015316987.4437462,568942143.4867865,21588082.01318555,152782188.18505192
