,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,7034036309.678579,7086692936.8846,6543562988.551428,7265873083.791803,3366183302.0721087,7080358846.972147,6531125991.228474,5073525427.688265,5131976683.195323,6693736029.254054,7035411234.503351,6579653852.672537,6611154516.795523,3363734528.8531494,6328939092.016297,4953517492.743549,7023257910.825749,6467670717.092233,6446083602.65088,4974134736.745632,6673737784.429477,4792303527.061357,5790311202.750609,6036398340.593049,6632423972.101099,6528112906.185404,7102191629.830083,6781115039.270324,6618133853.951252,6828178718.786223
1,1,4736963585.135361,5356979529.10285,6412200859.8888,5121349069.23662,3366183302.0721087,5425054622.411968,5931341567.817242,713426263.507812,5131976683.195323,6553183422.958493,5476791244.904883,5099157709.766899,6466691391.569023,3505957255.1294527,6673412276.532287,4953517492.743549,6443857416.9892845,6467670717.092233,6446083602.65088,6518783042.758346,6401231270.720289,4792303527.061357,4875621492.480071,5949326886.921532,6045295783.19954,3461953079.752677,4138113790.3738956,6593446242.204346,6577964148.737901,1460465508.3426666
2,2,4736963585.135361,5356979529.10285,4035013813.997704,5121349069.23662,3366183302.0721087,5425054622.411968,3505957255.1294527,713426263.507812,5131976683.195323,5332877997.293003,6378656869.578878,253329708.02763844,4781307347.693423,3505957255.1294527,4515108086.672497,1677839425.3811982,6443857416.9892845,6467670717.092233,6360980044.210645,4286532371.845367,3625484261.570356,4792303527.061357,3187507018.2568054,3406143982.5615706,6045295783.19954,3461953079.752677,4058161411.7474885,2539299097.20777,6393298455.671413,1460465508.3426666
3,3,3505957255.1294527,5356979529.10285,1654150437.1190994,4131817503.377981,1264731722.906685,1761008904.0851266,1855120040.4760146,713426263.507812,51908772.39880338,3505957255.1294527,3990002264.182005,253329708.02763844,4781307347.693423,1035233861.3873807,3505957255.1294527,1677839425.3811982,3505957255.1294527,3385423486.066829,3505957255.1294527,4286532371.845367,3505957255.1294527,3455932391.4154034,1505991553.6075442,3310495109.853903,6045295783.19954,698482493.447062,3211925575.6963344,2539299097.20777,3505957255.1294527,1460465508.3426666
4,4,3505957255.1294527,5226930772.143961,3505957255.1294527,3505957255.1294527,1264731722.906685,1761008904.0851266,812467140.5787957,713426263.507812,6497757.705528694,736048879.2214698,3505957255.1294527,253329708.02763844,3238325018.073547,1035233861.3873807,2963243606.88775,87423129.80586225,3505957255.1294527,3385423486.066829,211.41057232409705,1410980121.1676104,3505957255.1294527,3455932391.4154034,1505991553.6075442,3010006104.131714,5654822523.369604,698482493.447062,46967925.76797012,2539299097.20777,3505957255.1294527,1460465508.3426666
5,5,3505957255.1294527,1274955543.9647772,3505957255.1294527,3505957255.1294527,1264731722.906685,1761008904.0851266,812467140.5787957,713426263.507812,51908772.39880338,736048879.2214698,138754872.12476227,253329708.02763844,3505957255.1294527,1035233861.3873807,2660088311.619041,87423129.80586225,1597579095.013852,641731714.702509,211.41057232409705,1410980121.1676104,118731.39313190193,3455932391.4154034,1505991553.6075442,325057.71685914794,3505957255.1294527,698482493.447062,46967925.76797012,2539299097.20777,3228194106.029101,1460465508.3426666
6,6,2976581052.3312073,385373836.1591936,3505957255.1294527,3505957255.1294527,1264731722.906685,54871587.26225099,569455527.9280938,713426263.507812,51908772.39880338,736048879.2214698,138754872.12476227,253329708.02763844,3505957255.1294527,1035233861.3873807,537108682.5929285,1197355.9174534653,1597579095.013852,965555290.0836594,211.41057232409705,1410980121.1676104,118731.39313190193,1381826221.0875158,1505991553.6075442,1048551614.718058,3505957255.1294527,698482493.447062,367726.7496679742,615894554.6268755,3228194106.029101,24601496.569596294
7,7,3160345488.137793,385373836.1591936,269368680.6919702,276124239.24217284,1264731722.906685,54871587.26225099,569455527.9280938,713426263.507812,51908772.39880338,736048879.2214698,138754872.12476227,253329708.02763844,2277336817.562286,1035233861.3873807,537108682.5929286,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,1410980121.1676104,118731.39313190193,1276898842.392895,1505991553.6075442,1048551614.718058,3505957255.1294527,698482493.447062,367726.7496679742,615894554.6268755,585538969.3883817,24601496.569596294
8,8,2069740950.1202135,385373836.1591936,269368680.6919702,276124239.24217284,1264731722.906685,54871587.26225099,569455527.9280938,713426263.507812,51908772.39880338,736048879.2214698,138754872.12476227,253329708.02763844,2277336817.562286,316434854.5491698,537108682.5929285,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,1410980121.1676104,118731.39313190193,1191362720.263737,288035495.1101846,87696267.51758145,3505957255.1294527,698482493.447062,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
9,9,2069740950.1202135,66067795.42497396,269368680.6919702,276124239.24217284,1264731722.906685,54871587.26225099,569455527.9280938,713426263.507812,51908772.39880338,736048879.2214698,138754872.12476227,128673472.63232754,2277336817.562286,316434854.5491698,537108682.5929285,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,624940845.9899749,118731.39313190193,14916748.453206038,288035495.1101846,87696267.51758145,3505957255.1294527,698482493.447062,367726.7496679742,615894554.6268755,585538969.3883817,24601496.569596294
10,10,2069740950.1202135,66067795.42497396,269368680.6919702,276124239.24217284,845197518.4119377,54871587.26225099,558003289.1301315,713426263.507812,51908772.39880338,736048879.2214698,73958987.14075306,128673472.63232754,2277336817.562286,316434854.5491698,537108682.5929286,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,624940845.9899749,118731.39313190193,14916748.453206038,221019540.239472,87696267.51758145,3505957255.1294527,698482493.447062,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
11,11,2069740950.1202135,12722610.48060881,269368680.6919702,276124239.24217284,579086109.6721569,48439462.70951288,558003289.1301315,713426263.507812,51908772.39880338,578173903.2254163,73958987.14075306,128673472.63232754,125691111.70679027,606965419.5868449,537108682.5929286,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,624940845.9899749,118731.39313190193,14916748.453206038,221019540.239472,87696267.51758145,1047100227.4927855,698482493.447062,367726.7496679742,369602762.1717153,585538969.3883817,17195707.952714372
12,12,2069740950.1202135,12722610.48060881,269368680.6919702,276124239.24217284,579086109.6721569,54871587.26225099,558003289.1301315,713426263.507812,51908772.39880338,578173903.2254163,73958987.14075306,128673472.63232754,125691111.70679027,606965419.5868449,537108682.5929285,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,624940845.9899747,118731.39313190193,384413476.4785425,97292666.18027414,87696267.51758145,1047100227.4927855,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
13,13,2069740950.1202135,12722610.48060881,269368680.6919702,276124239.24217284,579086109.6721569,54871587.26225099,558003289.1301315,713426263.507812,51908772.39880338,578173903.2254163,73958987.14075306,128673472.63232754,125691111.70679027,606965419.5868449,62128950.363693856,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,543053511.2493942,118731.39313190193,384413476.4785425,97292666.18027414,3129093.029149997,1047100227.4927855,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
14,14,2069740950.1202135,12722610.48060881,269368680.6919702,276124239.24217284,579086109.6721569,54871587.26225099,558003289.1301315,713426263.507812,51908772.39880338,540568098.3294984,73958987.14075306,953208.3320441224,125691111.70679027,606965419.5868449,31674511.144915562,1197355.9174534653,1597579095.013852,641731714.702509,211.41057232409705,398798109.6973057,118731.39313190193,384413476.4785425,76529415.39495692,3129093.029149997,1047100227.4927855,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
15,15,2069740950.1202135,12722610.48060881,269368680.6919702,276124239.24217284,579086109.6721569,54871587.26225099,558003289.1301315,713426263.507812,14600278.892482316,540568098.3294984,73958987.14075306,953208.3320441224,125691111.70679027,606965419.5868449,31674511.144915562,1197355.9174534653,421737048.18357474,641731714.702509,211.41057232409705,54369482.71108332,118731.39313190193,384413476.4785425,76529415.39495692,3129093.029149997,376600778.4325122,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
16,16,2069740950.1202135,12722610.48060881,269368680.6919702,276124239.24217284,579086109.6721569,9737465.818167645,558003289.1301315,713426263.507812,14600278.892482316,540568098.3294984,37122072.09617734,953208.3320441224,104290952.9346334,606965419.5868449,31674511.144915562,1197355.9174534653,421737048.18357474,641731714.702509,211.41057232409705,54369482.71108332,118731.39313190193,69576236.98160835,76529415.39495692,3129093.029149997,376600778.4325122,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883817,24601496.569596294
17,17,958294533.2997884,10677.767898232876,269368680.6919702,276124239.24217284,579086109.6721569,9737465.818167645,558003289.1301315,713426263.507812,14600278.892482316,540568098.3294984,37122072.09617734,953208.3320441224,104290952.9346334,606965419.5868449,31674511.144915562,1197355.9174534653,421737048.18357474,641731714.702509,211.41057232409705,54369482.71108332,118731.39313190193,69576236.98160835,76529415.39495692,3129093.029149997,1047100227.4927855,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883816,24601496.569596294
18,18,958294533.2997884,10677.767898232876,269368680.6919702,276124239.24217284,579086109.6721569,9737465.818167645,558003289.1301315,713426263.507812,4260469.600241165,540568098.3294984,37122072.09617734,953208.3320441224,104290952.9346334,606965419.5868449,31674511.144915562,1197355.9174534653,421737048.18357474,641731714.702509,211.41057232409705,54369482.71108332,118731.39313190193,69576236.98160835,99338239.46585415,3129093.029149997,48764448.31196488,551703010.6350113,367726.7496679742,369602762.1717153,585538969.3883816,24601496.569596294
