,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,4271958614.0883784,5854792759.113901,6675847709.699185,6492181142.993488,7348095079.098769,6744646863.613199,6412967637.012302,6679359303.412389,6889303124.186904,6457487740.98813,5953989760.068874,3860516144.9831004,4341390809.100823,6560446047.70247,6452716370.281315,6474221575.004331,5912052016.015411,6460001808.145763,5147186529.094312,6479071936.1346035,5209258823.926557,3383136032.9722123,7482280050.845062,6491194660.709311,6380408888.943226,6539036829.372211,6002344135.160964,6531878067.611163,6357895582.262035,6533989758.067142
1,1,4182057964.9009852,4359345431.205101,3505957255.1294527,6421869592.522874,4590745179.143408,1749320949.8516586,3505957255.1294527,5900290252.248257,3505957255.1294527,3522438268.5465436,4728780655.077628,3860516144.9831004,3505957255.1294527,1090242570.0344348,6402347627.441318,5517364944.155724,598242382.0814054,3505957255.1294527,3505957255.1294527,3505957255.1294527,5077053667.313678,3383136032.9722123,6382474065.995716,6491194660.709311,6378766472.756204,5045317448.700835,5124869759.261868,6377328783.601576,5961890614.079076,6398995277.270286
2,2,6170789682.553958,3960318371.407602,3505957255.1294527,3505957255.1294527,796529889.7628531,1749320949.8516586,2052841830.607242,3505957255.1294527,2550939394.652824,3522438268.5465436,635923903.6867337,3860516144.9831004,3505957255.1294527,3377364116.6002407,3490639423.0675564,3505957255.1294527,222762728.103008,3505957255.1294527,3505957255.1294527,977667654.4214146,464729863.1617205,3383136032.9722123,3505957255.1294527,1460127098.3620617,3415009426.3993254,5045317448.700835,3505957255.1294527,5064181003.455016,564862392.1511978,2164784652.3564816
3,3,539810375.28445,3960318371.407602,2239040557.630434,3505957255.1294527,796529889.7628531,14820802.684511043,2580541503.8255644,1849271145.8937533,2550939394.652824,1686335160.5495203,35270943.89574654,3469221567.396579,928457914.3262798,167543835.0203994,3490639423.0675564,3505957255.1294527,222762728.103008,1992191897.7662559,3505957255.1294527,758406930.3010057,3505957255.1294527,3383136032.9722123,2679653547.537532,523943212.4728571,3415009426.3993254,689977898.396072,383235123.09474814,3505957255.1294527,564862392.1511978,2164784652.3564816
4,4,539810375.28445,3505957255.1294527,2004141339.1079724,3505957255.1294527,266816229.44946983,14820802.684511043,2580541503.8255644,2663299807.3261514,2550939394.652824,1136687746.5558105,635923903.6867337,827749887.906927,928457914.3262798,167543835.0203994,1321331357.687551,3411841200.2311873,225210111.77788353,1992191897.7662559,2652300068.476713,758406930.3010057,1934207957.4901087,69119440.9408325,558175193.6828419,1460127098.3620617,666222245.103677,3475056010.222768,383235123.09474814,3505957255.1294527,564862392.1511978,1284275878.8275216
5,5,3505957255.1294527,3169628132.934355,1415918532.8172257,36073750.95009398,266816229.44946983,5576134.82365512,95415092.0380161,2074452536.8993661,2550939394.652824,1136687746.5558105,635923903.6867337,827749887.906927,928457914.3262798,167543835.0203994,1231599972.2379405,1395895256.0718286,16752447.53252019,1992191897.7662559,81159929.11740655,758406930.3010057,1532023231.5662699,69119440.9408325,702755924.118818,1460127098.3620617,666222245.103677,137385324.2193305,383235123.09474814,3505957255.1294527,564862392.1511978,1284275878.8275216
6,6,3505957255.1294527,6562537.781729592,2004141339.1079724,36073750.95009398,266816229.44946983,5576134.82365512,432832386.87165445,2074452536.8993661,1684374542.8735352,1136687746.5558105,267865030.63800374,827749887.906927,928457914.3262798,167543835.0203994,1231599972.2379405,685975942.0895195,16752447.53252019,1992191897.7662559,81159929.11740655,758406930.3010057,1474329614.3022678,69119440.9408325,702755924.118818,1460127098.3620617,666222245.103677,137385324.2193305,383235123.09474814,2485862572.675691,265200.47673692834,1284275878.8275216
7,7,3505957255.1294527,6562537.781729592,169797621.95370203,36073750.95009398,266816229.44946983,5576134.82365512,432832386.87165445,435373490.9480293,1684374542.8735352,1136687746.5558105,635923903.6867337,827749887.906927,928457914.3262798,167543835.0203994,1231599972.2379405,685975942.0895195,2865305.42145126,1992191897.7662559,27681005.44151645,242948554.00195453,1325776264.0805244,69119440.9408325,702755924.118818,1839568852.7733834,666222245.103677,137385324.2193305,383235123.09474814,980688554.0378493,265200.47673692834,1284275878.8275216
8,8,3505957255.1294527,6562537.781729592,1975998032.8173857,2408877.8608686132,266816229.44946983,9567655.927602911,432832386.87165445,435373490.9480293,1619640957.6384592,226621945.8011862,635923903.6867336,827749887.906927,928457914.3262798,167543835.0203994,221919370.45843342,539935541.1950903,2865305.42145126,1992191897.7662559,27681005.44151645,351178.4702063823,1474329614.3022678,630892324.3738297,702755924.118818,595493008.0327765,666222245.103677,137385324.2193305,383235123.09474814,980688554.0378493,265200.47673692834,1284275878.8275216
9,9,3366682843.217379,6562537.781729592,841232648.01358,1238.2578679490957,266816229.44946983,9567655.927602911,432832386.87165445,435373490.9480293,1619640957.6384592,138878042.2699787,206436997.3535228,827749887.906927,928457914.3262798,41613034.33048812,221919370.45843342,539935541.1950903,2865305.42145126,30304514.258892585,27681005.44151645,351178.4702063823,741690298.1538655,630892324.3738297,702755924.118818,288838930.3600587,666222245.103677,137385324.2193305,383235123.09474814,2511047817.7333703,265200.47673692834,14795422.138619103
