,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6557248599.186837,6698043588.591683,6489356135.436898,6956767298.670544,6517673948.990095,4978616723.264168,6680249066.84141,6280853297.242046,6740466276.786344,6556827963.147906,6726549569.123465,5464576023.78825,6417566734.342678,6427493725.594033,7230583402.816174,6473949720.919208,6941995744.475314,5065925530.677089,6749712272.619725,6249867277.155475,6606514669.796,6624188622.995855,5900175358.125996,6118718523.813761,6435146460.713132,7307689609.525517,6772452017.842865,5648800901.525427,7363335829.013279,6219892200.113369
1,1,6138680847.838331,1572393936.294706,3887899699.59188,3483278984.259482,6373866295.016078,5827449674.951929,5502281829.233367,6368013844.953932,5900480288.412039,6556827963.147906,6031223936.769554,5335765454.041794,3505957255.1294527,6427493725.594033,6076751421.936562,3668056621.988207,5763000989.817782,6037653843.491894,2538136662.407176,5688745158.494564,5477514626.164501,6435698622.087019,5696331644.269825,3822734076.7766075,825706474.7295626,5802016041.2090225,4268083391.2788935,3438050133.1383944,6243095309.788501,6478759278.536944
2,2,6376510612.992118,3505957255.1294527,117247627.03653988,3483278984.259482,3505957255.1294527,3146296411.7162185,3505957255.1294527,212383729.14074138,3831395634.0790973,4590116329.411195,3505957255.1294527,3505957255.1294527,141424591.1661894,3800333914.151299,5012987006.778698,3668056621.988207,5362838126.644607,3505957255.1294527,2538136662.407176,3394155196.0678706,3505957255.1294527,3505957255.1294527,5554963248.005603,3505957255.1294527,825706474.7295626,3423207432.5432115,4268083391.2788935,1923333675.279489,601465961.7859343,6408175295.982679
3,3,4360228269.386626,3363584177.667102,3033092435.193762,6400631905.103235,1394748862.0770142,600886454.6428581,451955.1134561144,212383729.14074138,4089539316.141491,3505957255.1294527,3505957255.1294527,3505957255.1294527,141424591.1661894,6374955111.983151,3216210966.4389997,537453549.8078976,3328025864.966974,3505957255.1294527,2538136662.407176,6249867277.155475,5405909253.797748,3505957255.1294527,4515750260.120728,369010521.6655965,825706474.7295626,3505957255.1294527,842803105.8300518,37686009.505622715,601465961.7859343,3505957255.1294527
4,4,2815281864.8764954,2989712750.547884,935130131.0802813,81301629.28394528,718108009.5076076,16664199.955591004,552284561.9965024,605440400.9816458,2977624.349672053,471674384.3326814,393408922.6546359,3505957255.1294527,141424591.1661894,3505957255.1294527,3216210966.4389997,537453549.8078976,3328025864.966974,3505957255.1294527,2538136662.407176,5408450868.450061,3505957255.1294527,460552452.2167944,3911114213.976103,369010521.6655965,825706474.7295626,2161118222.3496423,550907461.473903,37686009.505622715,601465961.7859343,3361814262.606233
5,5,2815281864.8764954,2989712750.547884,935130131.0802813,81301629.28394528,721355081.4032617,16664199.955591004,552284561.9965024,605440400.9816458,2977624.349672053,1535756133.019702,1307014901.4465156,3505957255.1294527,90453594.15105282,5310007834.49507,3216210966.4389997,537453549.8078976,3328025864.966974,249547427.06810477,2538136662.407176,5408450868.450061,4182140542.326799,3505957255.1294527,3505957255.1294527,369010521.6655965,794510070.0508437,2161118222.3496423,2969455736.2940617,37686009.505622715,440883705.8054091,3361814262.606233
6,6,2815281864.8764954,2989712750.547884,935130131.0802813,81301629.28394528,949661355.610459,3505957255.1294527,2343324471.532633,605440400.9816458,2977624.349672053,519131117.7693143,1307014901.4465156,3505957255.1294527,90453594.15105282,6374955111.983151,3216210966.4389997,537453549.8078976,24063478.507656842,249547427.06810477,2538136662.407176,5196708494.877958,3505957255.1294527,2319615077.319305,3428550026.078749,369010521.6655965,794510070.0508437,2161118222.3496423,663767276.5517195,2561826.5744549576,128246.18585606199,3361814262.606233
7,7,2116412409.6279254,585513217.4957937,935130131.0802813,673321742.915068,947615777.7462094,3505957255.1294527,545950841.9185789,605440400.9816458,2977624.349672053,279017930.6492313,1307014901.4465156,3505957255.1294527,90453594.15105282,5662435281.051765,3216210966.4389997,537453549.8078976,24063478.507656842,249547427.06810477,11114834.012318296,3505957255.1294527,3505957255.1294527,1969809143.0391638,90042932.66109025,369010521.6655965,928439676.4971827,3758837.9933484914,663767276.5517195,2561826.5744549576,15978971.159069626,873916271.6039636
8,8,862697071.064808,585513217.4957937,12768251.406813882,673321742.915068,712683099.0110723,3505957255.1294527,2409076.450109564,605440400.9816458,2977624.349672053,300203733.1346314,1307014901.4465156,1588022979.1804643,90453594.15105282,3804922271.74782,352380002.65228647,537453549.8078976,24063478.507656842,249547427.06810477,1572333647.5337548,2870616026.3687153,3505957255.1294527,2305176651.4910903,3428550026.078749,369010521.6655965,928439676.4971827,3758837.9933484914,663767276.5517195,2561826.5744549576,15978971.159069626,873916271.6039636
9,9,862697071.064808,585513217.4957937,1790075.9438964662,280052866.5222727,712683099.0110723,793509612.4120643,2409076.450109564,605440400.9816458,2977624.349672053,294895171.9345351,540858951.3043427,1588022979.1804643,90453594.15105282,779512327.3783238,890442558.1745918,537453549.8078976,24063478.507656842,249547427.06810477,1902859202.2645166,2870616026.3687153,3390332551.6553483,659025722.1217202,3413611626.033523,369010521.6655965,270217730.874838,3758837.9933484914,663767276.5517195,2561826.5744549576,15978971.159069626,873916271.6039636
10,10,862697071.064808,585513217.4957937,13656381.222230585,280052866.5222727,712683099.0110723,793509612.4120643,2409076.450109564,605440400.9816458,2977624.349672053,300203733.1346314,1307014901.4465156,1588022979.1804643,90453594.15105282,2332253980.045507,352380002.65228647,537453549.8078976,24063478.507656842,249547427.06810477,1902859202.2645166,2870616026.3687153,3390332551.6553483,12418193.732056057,537688449.3327765,369010521.6655965,202572621.9894165,3758837.9933484914,544022486.1264437,2561826.5744549576,15978971.159069626,414613218.28897697
11,11,862697071.064808,564419002.3517332,13656381.222230585,280052866.5222727,712683099.0110723,470256842.76734847,2409076.450109564,605440400.9816458,2267019.4924067925,294895171.9345351,1307014901.4465156,666959320.1347955,90453594.15105282,2332253980.045507,18191945.96040755,537453549.8078976,24063478.507656842,249547427.06810477,1240455271.6286857,2870616026.3687153,176069978.41310525,12418193.732056057,537688449.3327765,369010521.6655965,202572621.9894165,3758837.9933484914,33821276.75987062,1941087.5004375894,15978971.159069626,414613218.28897697
12,12,862697071.064808,564419002.3517332,13656381.222230585,280052866.5222727,721355081.4032617,1483146566.5160818,2409076.450109564,605440400.9816458,2267019.4924067925,300203733.1346314,1307014901.4465156,666959320.1347955,141424591.1661894,1327173890.6824522,352380002.65228647,537453549.8078976,24063478.507656842,249547427.06810477,916719147.1381718,344276331.74815226,176069978.41310525,12418193.732056057,537252744.8764725,369010521.6655965,202572621.9894165,3758837.9933484914,33821276.75987062,2561826.5744549576,1422781.8982511163,414613218.28897697
13,13,862697071.064808,585513217.4957937,13656381.222230585,280052866.5222727,721355081.4032617,793509612.4120643,2409076.450109564,605440400.9816458,2267019.4924067925,300203733.1346314,1307014901.4465156,666959320.1347955,141424591.1661894,1327173890.6824522,195502671.97636864,695367145.3544061,24063478.507656842,249547427.06810477,1240455271.6286857,344276331.74815226,25588209.967955846,12418193.732056057,537688449.3327765,369010521.6655965,202572621.9894165,3758837.9933484914,33821276.75987062,2561826.5744549576,1422781.8982511163,414613218.28897697
14,14,862697071.064808,585513217.4957937,13656381.222230585,280052866.5222727,236518492.9781674,908926407.6650057,39488705.092871875,605440400.9816458,2267019.4924067925,294895171.9345351,877622970.0023334,538255759.1018044,141424591.1661894,1327173890.6824522,30067471.302991863,695367145.3544061,24063478.507656842,249547427.06810477,835361892.8430332,344276331.74815226,176069978.41310525,12418193.732056057,537688449.3327765,369010521.6655965,202572621.9894165,3758837.9933484914,4135941.411900836,2561826.5744549576,15978971.159069626,414613218.28897697
15,15,862697071.064808,585513217.4957937,239526334.323856,57355761.68253971,236518492.9781674,908926407.6650057,39488705.092871875,605440400.9816458,2267019.4924067925,294895171.9345351,877622970.0023334,538255759.1018044,141424591.1661894,779512327.3783238,4880288.050714237,695367145.3544061,24063478.507656842,249547427.06810477,835361892.8430332,344276331.74815226,25588209.967955846,3705945.2144279224,537688449.3327765,106468011.02392203,202572621.9894165,3758837.9933484914,4135941.411900836,874433.6758546284,223907072.73047498,414613218.2889769
16,16,546121627.2756311,585513217.4957937,239526334.323856,57355761.68253971,949661355.610459,470256842.76734847,13250256.253312565,605440400.9816458,2267019.4924067925,45403368.12602292,1307014901.4465156,538255759.1018044,141424591.1661894,5275675.703954708,4880288.050714237,695367145.3544061,13746.296979631681,337288716.5814755,129198060.44044316,132312891.77391085,25588209.967955846,3705945.2144279224,537688449.3327765,55325467.6793989,202572621.9894165,3758837.9933484914,4135941.411900836,2561826.5744549576,119690079.854195,414613218.2889769
17,17,862697071.064808,585513217.4957937,22983170.410419565,57355761.68253971,949661355.610459,470256842.76734847,39488705.092871875,232726812.5353294,2267019.4924067925,294895171.9345351,1307014901.4465156,538255759.1018044,141424591.1661894,779512327.3783238,30067471.302991863,401017285.39752,24063478.507656842,337288716.5814755,129198060.44044316,11760541.106362142,145910733.94214714,3705945.2144279224,537688449.3327764,55325467.6793989,202572621.9894165,3758837.9933484914,4135941.411900836,2561826.5744549576,119690079.854195,28599962.28667154
