,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,6764922756.564519,6214777316.29932,7401121388.270508,5631738798.514044,6652465479.583102,6704369732.307666,6507213261.980651,4481496166.157891,6716379231.86787,6653696875.3006935,6533513414.237222,6749834085.327476,6382688831.36243,6288297270.38725,7196748624.456402,5492421094.779789,6750011406.566868,5189945383.200083,6550441814.809695,6960818474.371851,3415931025.9842815,5335485977.097574,6743964193.894205,5340534472.898855,5537555753.675693,7318406508.454728,5475328465.540641,7228496038.377528,4477387419.761152,6400694416.8728895
1,1,3620719164.245887,5144018512.0218315,6081761152.977412,4810989912.029522,6521467520.379861,3505957255.1294527,3684821766.3401213,3407045946.4578395,5951813392.9956875,6362681749.408229,603597736.5219457,5494291245.489753,3361962099.168801,4427494278.763311,4100409833.733714,5492421094.779789,6319940610.122561,3925759.1419735057,4403316394.62812,6380162393.432252,3415931025.9842815,3465144276.82118,6381464747.47472,3788798315.8305945,6441956323.544507,6291760847.445582,6675566159.084807,6421753527.328814,6496765833.623621,6408821231.103554
2,2,3505957255.1294527,6365634254.508772,6492705479.466397,785309206.1963686,1678468072.3990908,3191269470.2504454,6357295077.603412,4580124775.980259,3505957255.1294527,3336106240.408195,5135393671.445532,1033800898.5719552,3361962099.168801,349394108.20586234,6423452713.014683,5492421094.779789,4083887057.8337035,154512231.45861566,3505957255.1294527,6380162393.432252,89234208.58774859,3465144276.82118,3842759069.4812865,3472733924.2137775,3365613736.476017,5654739176.461129,4506886191.962047,5901754220.451433,6367505963.1404915,3505957255.1294527
3,3,805734618.0730203,6365634254.508772,3505957255.1294527,785309206.1963686,1678468072.3990908,3191269470.2504454,3505957255.1294527,3505957255.1294527,3505957255.1294527,3336106240.408195,5734889756.743229,3505957255.1294527,3361962099.168801,759016001.2270608,2631204393.570425,3945421211.9114203,547925533.4845384,154512231.45861566,3505957255.1294527,1055784899.2994189,89234208.58774859,3465144276.82118,3505957255.1294527,1729008935.035362,3501337505.7313514,3505957255.1294527,2854111577.9345026,5410617634.656619,4589192910.420917,3505957255.1294527
4,4,3480287730.62427,2597235984.1770782,3165762250.5795274,796744642.3043209,91030776.28143515,3191269470.2504454,3505957255.1294527,3505957255.1294527,1854708178.0347075,395060981.39246756,5734889756.743229,3505957255.1294527,6299486270.285932,164425034.3199519,1794443240.8560581,1265296442.2874274,4083887057.8337035,154512231.45861566,3368421195.1940093,1055784899.2994189,89234208.58774859,3465144276.82118,3505957255.1294527,138951511.89155388,4817354011.097552,3505957255.1294527,2854111577.9345026,1081952785.9382782,4415250670.809109,1425831301.1436617
5,5,3275273244.1877937,2597235984.1770782,370948257.4887801,589064353.9998335,91030776.28143515,1621081711.2125123,3505957255.1294527,3505957255.1294527,897529872.133712,395060981.39246756,4506780944.971367,2164720304.475569,2515963489.1814356,164425034.3199519,1794443240.8560581,1265296442.2874274,3505957255.1294527,154512231.45861566,3139557237.2922664,1055784899.2994189,89234208.58774859,3379643821.190414,1498009612.8984168,138951511.89155388,3235850410.1504307,1822256192.9523063,2854111577.9345026,1081952785.9382782,1748383707.0941453,985096187.9121833
6,6,655640653.9053237,2597235984.1770782,3165762250.5795274,589064353.9998335,91030776.28143515,1621081711.2125123,3505957255.1294527,3505957255.1294527,897529872.133712,395060981.39246756,3361429246.881485,2231985591.852286,254496835.69713235,164425034.3199519,1794443240.8560581,640054116.4399464,3493814509.1547356,32739353.61626418,3139557237.2922664,1055784899.2994189,4933749.250385322,3379643821.190414,1498009612.8984168,1420638.0810605192,1794542181.0325515,1822256192.9523063,188245067.17406,618972977.7349839,1748383707.0941453,985096187.9121833
7,7,655640653.9053237,2597235984.1770782,1384669464.2899954,589064353.9998335,91030776.28143515,867639035.2189332,2371276090.2296624,1859183504.692724,897529872.133712,395060981.39246756,3361429246.881485,1742260232.0678985,234480199.6580091,164425034.3199519,1794443240.8560581,640054116.4399464,3493814509.1547356,3276335.5294133727,8032729.138219313,1007256522.765112,4933749.250385322,3379643821.190414,1498009612.8984168,1420638.0810605192,1794542181.0325515,934518910.2640208,188245067.17406,618972977.7349839,1748383707.0941453,985096187.9121833
8,8,881247716.0937603,2597235984.1770782,1384669464.2899954,589064353.9998335,91030776.28143515,867639035.2189332,208331340.15578425,3505957255.1294527,149535866.2252234,395060981.39246756,879342744.102015,1742260232.0678985,234480199.6580091,164425034.3199519,1794443240.8560581,640054116.4399464,3371374807.6084247,90268537.25173499,8032729.138219313,1167582293.393821,4933749.250385322,306934456.64067245,592842779.033318,1420638.0810605192,1794542181.0325515,3453855.1410751436,188245067.17406,618972977.7349839,1748383707.0941453,1084207499.5071483
9,9,881247716.0937603,2597235984.1770782,1384669464.2899954,589064353.9998335,91030776.28143515,867639035.2189332,3505957255.1294527,3505957255.1294527,149535866.2252234,6647312.507815618,879342744.102015,381277605.47353137,234480199.6580091,164425034.3199519,1794443240.8560581,640054116.4399464,1926901687.5486655,90268537.25173499,8032729.138219313,542038195.6348655,4933749.250385322,2004980185.3965952,299317218.7563838,1406783948.1237006,1794542181.0325515,3453855.1410751436,188245067.17406,618972977.7349839,1748383707.0941453,1084207499.5071483
