,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,536503520.80313975,537604976.5476402,1306587224.1697328,536815131.237803,1037209008.5081544,636360822.8930184,935562932.0813042,801825398.1355759,705883100.2551093,585548398.152746,541099403.8180124,3496670146.0678406,631636757.4590263,1197189522.48677,792916104.8492861,610784675.97006,562679401.4389287,871835484.8261058,852916010.7929721,605925199.2819364,666799533.940802,1100717832.198665,595846493.1359442,662207003.1621057,638067543.298546,864810903.7493914,555977366.9623986,907876063.903906,556247210.3428316,556220708.172255
1,1,992580867.6316464,584079293.2542367,1306587224.1697328,536815131.237803,738273736.5388869,635976479.0268364,544868904.1162211,807423473.4184686,705883100.2551093,585548398.152746,541099403.8180124,994886209.506296,556102332.1970217,1197189522.48677,821566867.5896448,610784675.97006,562679401.4389287,778037650.2644955,852916010.7929721,605925199.2819364,738228752.9857798,960298806.7601439,540606693.889655,866358128.3849306,537756559.5282643,548384595.0879961,555977366.9623986,907876063.903906,878292156.5302123,556220708.172255
2,2,992580867.6316464,584079293.2542367,757861592.5462387,536815131.237803,536845578.11821055,537801471.402888,935562932.0813042,565266209.3741454,542705254.636465,585548398.152746,541099403.8180124,538181429.5902417,539477753.945965,1197189522.48677,810218191.2125418,540237779.8477134,562679401.4389287,574123615.3504062,988504901.7432338,605925199.2819364,738228752.9857798,3321446198.8057866,537116577.5354849,739963050.2249298,537756559.5282643,548384595.0879961,539020522.2064523,907876063.903906,870138911.9946567,556220708.172255
3,3,930231926.7612265,584079293.2542367,536519021.490075,536815131.237803,536845578.11821055,537801471.402888,609279671.9902925,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,1197189522.48677,810218191.2125418,540237779.8477134,586479289.4322,574123615.3504062,988504901.7432338,605925199.2819364,738228752.9857798,596959995.7168602,537116577.5354849,739963050.2249298,537756559.5282643,926448973.3366863,539020522.2064523,1140585502.3128555,870138911.9946567,556220708.172255
4,4,930231926.7612265,584079293.2542367,744681476.3218647,536815131.237803,536845578.11821055,537801471.402888,609279671.9902925,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,1197189522.48677,567085550.7386043,540237779.8477134,601374022.5108862,543403745.9629588,640507734.608566,605925199.2819364,738228752.9857798,596959995.7168602,537116577.5354849,699056924.761733,638067543.298546,853631538.5432674,539020522.2064523,1706862594.4351423,870138911.9946567,542389878.06484
5,5,930231926.7612265,584079293.2542367,744681476.3218647,536815131.237803,537235750.004298,537801471.402888,544868904.1162211,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,1197189522.48677,549961820.8274057,540237779.8477134,601374022.5108862,537787547.9378371,640507734.608566,564629664.7817829,738228752.9857798,547520770.8298321,537116577.5354849,866358128.3849306,638067543.298546,807018190.5555075,539020522.2064523,1706862594.4351423,870138911.9946567,542389878.06484
6,6,930231926.7612265,584079293.2542367,744681476.3218647,536815131.237803,537235750.004298,537801471.402888,544868904.1162211,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,551216582.9366828,567085550.7386043,540237779.8477134,601374022.5108862,537787547.9378371,536852084.74178636,564629664.7817829,738228752.9857798,741402100.0521865,537116577.5354849,866358128.3849306,565737060.8051316,543350852.3891895,539020522.2064523,1706862594.4351423,870138911.9946567,556220708.172255
7,7,564150944.176489,584079293.2542367,663629655.4823459,536815131.237803,537235750.004298,537801471.402888,544868904.1162211,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,551216582.9366828,567085550.7386043,540237779.8477134,601374022.5108862,537787547.9378371,536852084.74178636,564629664.7817829,738228752.9857798,885830389.2849427,537116577.5354849,681467368.1675266,565737060.8051316,543350852.3891895,539020522.2064523,1706862594.4351423,678291704.1266838,542389878.06484
8,8,564150944.176489,584079293.2542367,663629655.4823459,536815131.237803,537235750.004298,537801471.402888,544868904.1162211,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,758311601.1497611,567085550.7386043,540237779.8477134,601374022.5108862,537787547.9378371,536852084.74178636,564629664.7817829,738228752.9857798,885830389.2849427,540606693.889655,540700019.9551814,565737060.8051316,543350852.3891895,539020522.2064523,793280937.5528669,678291704.1266838,542389878.06484
9,9,564150944.176489,584079293.2542367,568822345.5709302,536815131.237803,537235750.004298,537801471.402888,544868904.1162211,565266209.3741454,542705254.636465,575854775.0639457,541099403.8180124,538181429.5902417,539477753.945965,758311601.1497611,567085550.7386043,540237779.8477134,601374022.5108862,537787547.9378371,536852084.74178636,564629664.7817829,738228752.9857798,885830389.2849427,540606693.889655,540700019.9551814,565737060.8051316,543350852.3891895,564378353.297654,1147408918.45396,678291704.1266838,542389878.06484
