,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,5064740820.613572,5951563869.45591,6361202183.351782,6376504999.395333,6720274398.906515,6377347350.267292,7150507289.136649,4747850735.283077,3846715819.7781696,6473827304.300746,6584970936.797521,5513260423.6474905,5428194090.805925,6373546547.04433,5280103686.145609,5313825121.544791,6421222466.062976,6616914730.749997,5382272361.378175,6351033347.976741,3634628509.6303277,6188195824.874775,4665768520.54204,6314913541.328994,5984662000.294009,7093115129.358971,6580860016.521275,6892353402.070212,6922762627.922791,6353845126.551539
1,1,6435864490.371717,5951563869.45591,3380907947.0389214,4235525263.0136247,854930806.7224932,6442534753.59274,4335970517.643638,6362548957.325733,6629527619.089527,145756429.62590975,3505957255.1294527,6391128721.836138,5428194090.805925,5949741161.3513975,3469698181.5443196,6502689975.382037,3516963293.190233,6473885714.447833,3505957255.1294527,6351033347.976741,3634628509.6303277,6399312571.601047,6208167422.80626,3962587979.0594163,3460899743.782974,6022171156.354413,6205047144.538386,5857284576.026709,5987147580.736858,5699144694.973912
2,2,6435864490.371717,3505957255.1294527,726267464.4393492,1373683259.1362836,854930806.7224932,3505957255.1294527,3505957255.1294527,5903241399.481163,3386532762.3683686,145756429.62590975,3505957255.1294527,6356275264.0965,3777096183.7154164,5949741161.3513975,3469698181.5443196,3505957255.1294527,2833752371.8972297,2247946963.187892,3505957255.1294527,6351033347.976741,3430712230.45054,3912845309.750274,6208167422.80626,3962587979.0594163,3460899743.782974,6495351153.862623,5063656782.333595,6279710514.171798,4259736320.775462,4650575133.791895
3,3,3505957255.1294527,3505957255.1294527,726267464.4393492,3505957255.1294527,854930806.7224932,2971705781.8829136,4561314662.986594,5541285893.895272,2014051461.696001,145756429.62590975,3505957255.1294527,2702477315.5406446,3443550267.675891,1308936090.751126,3125387330.179098,618727165.6458843,707782453.9011055,3505957255.1294527,823625193.4809836,3458994670.5470867,3368858316.640446,3063159686.5704384,3505957255.1294527,3962587979.0594163,10542356.206638126,3505957255.1294527,3505957255.1294527,6148273496.1238575,731565798.9384941,668931921.6832839
4,4,3384819932.580161,1429830434.7478335,56997914.93871678,1645171028.070884,854930806.7224932,2971705781.8829136,4377456785.627817,931831568.1164584,443817425.74370664,1344175587.0219488,3505957255.1294527,2702477315.5406446,3443550267.675891,1308936090.751126,3125387330.179098,543213599.2259489,8083434.482323473,429191827.1927887,823625193.4809836,685373086.1998482,104935808.85979918,3025494263.299242,2838723635.1953797,1078554384.7207236,10542356.206638126,16582633.050312102,29996409.209139876,5857284576.026709,659516803.7658135,3505957255.1294527
5,5,1130783367.8514867,327865659.46377563,726267464.4393492,475490261.13521224,854930806.7224932,3505957255.1294527,603712600.2067088,931831568.1164584,443817425.74370664,1344175587.0219488,1796442722.2942123,2027444829.3285809,277522443.0666822,1043374290.4088613,3125387330.179098,543213599.2259489,8083434.482323473,429191827.1927887,66208897.07346559,685373086.1998482,104935808.85979918,2947635775.478081,2838723635.1953797,1078554384.7207236,10542356.206638126,16582633.050312102,29996409.209139876,92909692.81149605,407177881.32040113,3368459505.39016
6,6,1130783367.8514867,25884308.80747257,726267464.4393492,475490261.13521224,83204166.40864304,3505957255.1294527,500112064.23263955,931831568.1164584,385317738.1749936,3505666494.9116488,1540880404.4647248,2027444829.3285809,277522443.0666822,127114757.320804,3125387330.179098,56530324.18748883,75692283.58076245,429191827.1927887,66208897.07346559,333066257.058582,104935808.85979918,784863417.9686499,2728928934.545436,1078554384.7207236,10542356.206638126,16582633.050312102,29996409.209139876,92909692.81149605,77999606.45975593,988394003.3500502
7,7,499089714.2770697,25884308.80747257,142177490.33098382,475490261.13521224,854930806.7224932,3505957255.1294527,3505957255.1294527,931831568.1164584,385317738.1749936,3361402960.17352,1540880404.4647248,1095119584.0577693,277522443.0666822,127114757.320804,727265322.2205757,421674807.7093974,75692283.58076245,429191827.1927887,43663220.041215144,685373086.1998482,104935808.85979918,536529816.75338805,2031619681.5789254,1078554384.7207236,10542356.206638126,16582633.050312102,29996409.209139876,92909692.81149605,27104174.26179705,988394003.3500502
8,8,499089714.2770697,25884308.80747257,4714151.297813012,441124143.39594704,854930806.7224932,3505957255.1294527,5150369.967283727,931831568.1164584,237139693.77726537,3361402960.17352,1540880404.4647248,604119942.0033802,277522443.0666822,127114757.320804,2827907.649852244,421674807.7093974,75692283.58076245,429191827.1927887,43663220.041215144,685373086.1998482,104935808.85979918,536529816.75338805,2031619681.5789254,28176239.22403777,10542356.206638126,16582633.050312102,29996409.209139876,92909692.81149605,27104174.26179705,988394003.3500502
9,9,475935099.76755357,25884308.80747257,517779356.63594157,475490261.13521224,854930806.7224932,3505957255.1294527,5150369.967283727,305385203.32756174,89167393.9756061,552418625.1996962,575519522.3885232,580310555.9760798,277522443.0666822,7014534.465615884,2827907.649852244,421674807.7093974,6052071.0712601,429191827.1927887,43663220.041215144,571690662.8206524,104935808.85979918,536529816.75338805,2031619681.5789254,1193562.0943917297,10542356.206638126,16582633.050312102,29996409.209139876,92909692.81149605,25026922.906791367,988394003.3500502
