,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,0.001272872641350981,0.0025256466245656708,0.01146753071199294,0.003564436481066653,0.004615124772870185,0.00218288368606791,0.004059076013287116,0.005538599009836622,0.011252414176719669,0.011630319044336609,0.00019046964500321636,0.011630319044336609,0.0024734493848435676,0.011630319044336609,0.011630319044336609,0.002656529099876285,0.0009678138800590349,0.006260145382888147,0.011630319044336609,0.004615124772870185,0.0069053809346124925,0.004421736382188752,0.009235265043236903,0.005538599009836622,0.011630319044336609,0.008606219592117548,0.0009890848824321984,0.004569255938491793,0.004615124772870185,0.003461987169001654
1,1,0.001272872641350981,0.0021525310332832005,0.0024222142556023594,0.009428250855960163,0.004615124772870185,0.0039124185761931435,0.004059076013287116,0.007365885975426861,0.010615384099957777,0.010140770752474718,0.004615124772870185,0.009571279183257708,0.0024734493848435676,0.004598588492891601,0.008589926707959323,0.002375996936080456,0.0009678138800590349,0.0005816779750942583,0.0032867423659499657,0.004615124772870185,0.003949884593446505,0.004421736382188752,0.006552428773470768,0.00399731828370035,0.0022056677015764668,0.005905011756172269,0.0009890848824321984,0.0027511202720284177,0.0018480355574080013,0.009849356865927696
2,2,0.001272872641350981,0.0021525310332832005,0.002375996936080456,0.002944692956957723,0.0025207601761917144,0.002375996936080456,0.0024222142556023594,0.0025256466245656708,0.0025256466245656708,0.00274178919935983,0.0030302009948485194,0.007430470122375056,0.0009818966026423114,0.0025256466245656708,0.0013361879499204905,0.002375996936080456,0.004615124772870185,0.00014683075675260142,0.0007262761972746997,0.0004504056833481424,0.003949884593446505,0.004421736382188752,0.0020220626939355868,0.0014569927064283178,0.0022056677015764668,0.0029669222664109257,0.0002632696293109556,0.0027511202720284177,0.005907149262499307,0.0018907176809862028
3,3,0.0025256466245656708,0.002352905919127703,0.002375996936080456,0.002692405187387485,0.0025207601761917144,0.0016608693984047555,0.0024222142556023594,0.0025256466245656708,0.005935805516647355,0.00274178919935983,0.0010723518686425926,0.007430470122375056,0.0009818966026423114,0.004615124772870185,0.0013361879499204905,0.001477866241892948,0.000967794515162031,0.00014683075675260142,0.0007262761972746997,0.0004504056833481424,0.002005147906710191,0.0028389948264163915,0.0008478872968634682,0.0014569927064283178,0.0022056677015764668,0.0024222142556023594,0.0002632696293109556,0.0027511202720284177,0.005907149262499307,0.0018907176809862028
4,4,0.0025256466245656708,0.002352905919127703,0.002375996936080456,0.002692405187387485,0.00248856503598278,0.0016608693984047555,0.0010870986428309312,0.0025256466245656708,0.0007486806653028452,0.00032541862582954027,0.004615124772870185,0.004615124772870185,0.0009818966026423114,0.002395857725111776,0.0013361879499204905,0.001477866241892948,0.000967794515162031,0.0008864906592160153,0.002375996936080456,0.0004504056833481424,0.000839718543689937,0.0028389948264163915,0.0008478872968634682,0.0014569927064283178,0.0022056677015764668,0.002375996936080456,0.0002632696293109556,0.0027511202720284177,0.002248193537704871,0.0018907176809862028
5,5,0.0013895029701626578,0.0033110884229446756,0.002375996936080456,0.0009051457319587989,0.0015546332092364625,0.0016608693984047555,0.0010870986428309312,0.000698077867086611,0.0007486806653028452,0.00069183316020859,0.0019072498719427463,0.0004853628269435679,0.004615124772870185,0.002395857725111776,0.0008980970816637732,0.0011016070876294687,0.0009657616411661248,0.0008864906592160153,0.00035299953481080556,0.0003254186258295402,0.000839718543689937,0.000270753991847591,4.507745709659361e-05,0.0014569927064283178,0.0022056677015764668,0.001122486930393167,0.0002632696293109556,0.002375996936080456,0.0010493129671349814,0.0018907176809862028
6,6,0.0013895029701626578,0.0006483188445210858,0.001115772028410153,0.0009051457319587989,0.0015546332092364625,0.0009752474109884925,0.0010870986428309312,0.002375996936080456,0.0009307245709146213,0.00069183316020859,0.0017812590061730238,0.0018578119618842474,0.0029154486256836244,0.00032541862582954027,0.00010751652405641223,0.0011016070876294687,0.00046687721518906875,0.0008864906592160153,0.00035299953481080556,0.0003254186258295402,0.000839718543689937,0.000270753991847591,4.507745709659361e-05,0.0014569927064283178,0.0022056677015764668,0.001122486930393167,0.0015766995555996032,0.002375996936080456,0.002375996936080456,0.0018907176809862028
7,7,0.0003254186258295402,0.000358567580531067,0.002375996936080456,6.992711085960795e-05,0.0015546332092364625,0.0009973335165357105,0.0010870986428309312,0.002375996936080456,0.0009307245709146213,0.00069183316020859,0.000358567580531067,0.002385545582015966,0.0029154486256836244,0.00032541862582954027,0.00010751652405641223,0.0011016070876294687,0.00046687721518906875,0.0008864906592160153,0.0003254186258295402,0.0003585675805310669,0.000839718543689937,4.5861643496425945e-05,0.00032541862582954027,0.0012326617800224413,0.001442804718748065,0.001122486930393167,0.002692405187387485,0.0024222142556023594,0.002375996936080456,0.0018907176809862028
8,8,0.0003254186258295402,0.000358567580531067,0.0024222142556023594,6.992711085960795e-05,0.0010706539277621154,0.0009973335165357105,0.0010870986428309312,0.0007486806653028451,0.0023184099841242036,0.00069183316020859,8.626526406829866e-05,0.0021063131632060323,0.001673677992413077,0.00032541862582954027,0.00010751652405641223,0.0011016070876294687,0.00046687721518906875,0.00065743066865111,0.00035299953481080556,0.0003585675805310669,0.000839718543689937,4.5861643496425945e-05,0.00032541862582954027,0.001075496378730255,0.0022056677015764668,0.0002011010147480595,0.0008783439499125732,3.6272128614851e-05,0.0006856491748321487,0.0018907176809862024
9,9,0.0003585675805310669,0.00017416002396248643,0.00159700090682878,6.992711085960795e-05,0.0013675159000484664,0.0009973335165357105,0.001059553136865457,0.0015766995555996032,0.0023184099841242036,0.0005634338119262105,8.626526406829866e-05,0.0018578119618842474,0.0007515079753059109,0.00041737471910135705,0.00010751652405641223,0.0003162630784501951,0.00046687721518906875,0.00065743066865111,0.00035299953481080556,0.0003585675805310669,0.000839718543689937,4.503934281174355e-05,0.00025482141569476086,0.0007718423234086018,0.0022056677015764668,0.0002011010147480595,0.002692405187387485,3.6272128614851e-05,0.0006856491748321487,0.0011868431632578163
10,10,0.0003585675805310669,0.0003254186258295402,0.00159700090682878,6.992711085960795e-05,0.0009336687163264871,0.0009973335165357105,0.001059553136865457,0.0005611214583714347,0.0023184099841242036,0.00069183316020859,8.626526406829866e-05,0.0006016614817358213,0.0003585675805310669,0.00041737471910135705,0.0016459002080344703,0.0003162630784501951,0.000358567580531067,0.00036395001804791883,0.00025482141569476086,0.0003585675805310669,0.000839718543689937,0.0006064048711924872,0.00025482141569476086,0.001006466747329452,0.0009955531088454074,0.0002011010147480595,0.000358567580531067,3.6272128614851e-05,8.262559799309108e-05,0.00032541862582954027
11,11,0.0003585675805310669,0.00032541862582954027,0.00159700090682878,6.992711085960795e-05,0.0009336687163264871,0.00017390681229064378,0.001059553136865457,0.000358567580531067,8.301361645794993e-05,0.0003585675805310669,8.626526406829866e-05,0.0006016614817358213,0.00020837592847654772,0.00041737471910135705,0.0013361879499204905,0.00031555573306716017,0.000358567580531067,0.00032541862582954027,0.00025482141569476086,0.0003585675805310669,0.00011123169292342298,0.00016771877749455563,0.00025482141569476086,6.690698411070279e-05,0.0009955531088454074,0.00020593948199309123,0.000358567580531067,0.0003654833100997996,9.977337068903238e-05,0.00032541862582954027
