,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,26864496709.37567,155179090.24152756,53802928.10217753,69736404248.42482,50654961093.61064,20353667249.998062,49214252.174402416,1006437442.2820725,17747319173.44694,532179283.48115104,4882270667.152213,1638990085.606245,22051081664.71996,391700112413.1395,282924068.8369514,44404335566.81741,209834264.72772995,630502012.2174844,29997286545.15941,28841181.142030206,224943047309.06403,24931831.817404065,1810627650.7218451,6156347707.251618,2186682994.1241865,123489602.34647556,3999794965.657669,18522209218.987755,2432268112.856813,71953875245.61455
1,1,531908.169954042,1692661.2642174195,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1692661.2642174195,48361.52390691771,1212769.5565866055,1692661.2642174195,1212769.5565866055,1212769.5565866055,98766335128.7456,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,47860136.91771061,1692661.2642174195,1212769.5565866055,1212769.5565866055,1212769.5565866055,1692661.2642174195,1212769.5565866055,1692661.2642174195,1212769.5565866055,1212769.5565866055
2,2,114530.84318261889,1692661.2642174195,1212769.5565866055,1212769.5565866055,19636.302891167717,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1692661.2642174195,1692661.2642174195,1212769.5565866055,1692661.2642174195,11834870.777528925,52398.31777738566,789.7810464952589,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1692661.2642174195,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055
3,3,114530.84318261889,1212769.5565866055,992.2521565284638,1212769.5565866055,19636.302891167717,297020.26183413586,1045322.1988572341,244330.59933218584,1212769.5565866055,1212769.5565866055,460981.73334785155,1212769.5565866055,203476.1620237586,1212769.5565866055,1212769.5565866055,703960.695211246,52398.31777738566,789.7810464952589,286169.01489122974,76984.67844429737,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055
4,4,114530.84318261889,1212769.5565866055,992.2521565284638,1212769.5565866055,19636.302891167717,297020.26183413586,1045322.1988572341,244330.59933218584,1212769.5565866055,192124.77285211306,71763.95249684603,229990.21824973717,203476.1620237586,1212769.5565866055,54240.91959825752,703960.695211246,650702.2094356269,789.7810464952589,286169.01489122974,281.00293255824374,1044683.2601247142,252927.10059183437,1212769.5565866055,1212769.5565866055,117853.29016234771,119185.90189186846,1212769.5565866055,1212769.5565866055,1212769.5565866055,1212769.5565866055
5,5,114530.84318261889,1212769.5565866055,992.2521565284638,165287.82716736564,19636.302891167717,297020.26183413586,1045322.1988572341,244330.59933218584,1212769.5565866055,71425.48551572229,460981.73334785155,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,703960.695211246,650702.2094356269,789.7810464952589,286169.01489122974,281.00293255824374,1044683.2601247142,252927.10059183437,1142754.3743908105,1212769.5565866055,117853.29016234771,10302.190115927444,1212769.5565866055,1212769.5565866055,414471.2076493676,252820.3853645934
6,6,114530.84318261889,1212769.5565866055,992.2521565284638,135.9675317517562,19636.302891167717,297020.26183413586,1045322.1988572341,244330.59933218584,1212769.5565866055,71425.48551572229,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,703960.695211246,427.0027510018446,789.7810464952589,286169.01489122974,281.00293255824374,1044683.2601247142,252927.10059183437,453562.6174903496,1212769.5565866055,117853.29016234771,10302.190115927444,1212769.5565866055,1212769.5565866055,151232.3538902189,252820.3853645934
7,7,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,19636.302891167717,297020.26183413586,316780.5732654079,244330.59933218584,1098875.0751102774,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,453763.4691858244,2978.4674687205525,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,252927.10059183437,453562.6174903496,179660.12783327283,117853.29016234771,10302.190115927444,1212769.5565866055,1212769.5565866055,151232.3538902189,252820.3853645934
8,8,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,19636.302891167717,297020.26183413586,316780.5732654079,244330.59933218584,1098875.0751102774,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,650702.2094356269,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,179660.12783327283,10484.998607909989,10231.925263324556,661314.8255475783,3060.7411804394524,151232.3538902189,252820.3853645934
9,9,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,297020.26183413586,316780.5732654079,244330.59933218584,1098875.0751102774,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,115989.36599565516,10484.998607909989,10231.925263324556,661314.8255475783,1260.880773648829,151232.3538902189,252820.3853645934
10,10,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,244330.59933218584,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,6074.535387151794,10484.998607909989,10231.925263324556,661314.8255475783,1260.880773648829,151232.3538902189,49851.9898572063
11,11,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,244330.59933218584,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,6074.535387151794,10484.998607909989,10231.925263324556,562365.9941287336,1260.880773648829,151232.3538902189,4765.54295622267
12,12,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,244330.59933218584,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,6074.535387151794,10484.998607909989,10231.925263324556,291939.5835953998,1260.880773648829,151232.3538902189,4765.54295622267
13,13,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,244330.59933218584,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,6074.535387151794,10484.998607909989,10231.925263324556,45990.920963570636,1260.880773648829,43485.151162577786,4765.54295622267
14,14,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,244330.59933218584,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,333783.73246722104,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,286169.01489122974,281.00293255824374,46468.29722725284,13060.539802855106,373712.3414321584,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,12012.644526939592,4765.54295622267
15,15,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,244330.59933218584,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,154803.5917163714,281.00293255824374,46468.29722725284,13060.539802855106,221596.44496109246,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,12012.644526939592,4765.54295622267
16,16,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,2001.4465869293351,6116.448751203168,316780.5732654079,64641.4087923246,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,154803.5917163714,281.00293255824374,46468.29722725284,6923.045757988019,221596.44496109246,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,12012.644526939592,4765.54295622267
17,17,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,64641.4087923246,577982.9192234118,2274.913208049644,71763.95249684603,3827.9021415161333,203476.1620237586,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,46468.29722725284,6923.045757988019,221596.44496109246,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,12012.644526939592,4765.54295622267
18,18,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,64641.4087923246,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,46468.29722725284,6923.045757988019,221596.44496109246,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,12012.644526939592,4765.54295622267
19,19,114530.84318261889,164801.42918262302,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,64641.4087923246,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,46468.29722725284,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
20,20,93706.72639933851,164801.42918262302,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,64641.4087923246,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
21,21,4905.163432540925,164801.42918262302,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
22,22,4905.163432540925,164801.42918262302,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
23,23,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
24,24,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,96126.42483220318,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
25,25,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,11692.545332766755,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,10231.925263324556,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
26,26,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,11692.545332766755,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,28557.16043928278,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
27,27,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,235283.310360799,110.17748995088547,11692.545332766755,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,28557.16043928278,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
28,28,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,38486.55284717223,110.17748995088547,11692.545332766755,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
29,29,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,11692.545332766755,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,40.837699981724334,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
30,30,4905.163432540925,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,40.837699981724334,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
31,31,829.8725515706104,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,40.837699981724334,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
32,32,829.8725515706104,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,71763.95249684603,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,40.837699981724334,14328.974521553435,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
33,33,829.8725515706104,126420.49827571191,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
34,34,829.8725515706104,11907.223783281572,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
35,35,829.8725515706104,11907.223783281572,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
36,36,829.8725515706104,11907.223783281572,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,20442.708420337825,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
37,37,829.8725515706104,11907.223783281572,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
38,38,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,6923.045757988019,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
39,39,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
40,40,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
41,41,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,54240.91959825752,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,45990.920963570636,1260.880773648829,1130.3636008363737,4765.54295622267
42,42,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,6367.2376530388965,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,3143.1452875389373,1260.880773648829,1130.3636008363737,1857.8442112058474
43,43,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,6367.2376530388965,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,3143.1452875389373,1260.880773648829,1130.3636008363737,1857.8442112058474
44,44,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,6367.2376530388965,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,3143.1452875389373,1260.880773648829,1130.3636008363737,1857.8442112058474
45,45,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,6367.2376530388965,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,3143.1452875389373,1260.880773648829,1130.3636008363737,1857.8442112058474
46,46,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,3827.9021415161333,4087.666316053942,59993.93108027026,6367.2376530388965,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,3143.1452875389373,1260.880773648829,1130.3636008363737,1857.8442112058474
47,47,829.8725515706104,5879.694130308671,992.2521565284638,135.9675317517562,143.56505475059546,6116.448751203168,5985.500065127509,68.43512110779236,659.9809342002363,2274.913208049644,27846.154998785234,562.2362781888446,4087.666316053942,59993.93108027026,6367.2376530388965,19826.452842451854,15289.34824884671,789.7810464952589,1170.6238115150052,281.00293255824374,19741.600321188154,0.7754440186987639,4621.459555189357,6074.535387151794,432.7039572702441,1786.21898372655,3143.1452875389373,1260.880773648829,1130.3636008363737,1857.8442112058474
