,gens,fit_run_0,fit_run_1,fit_run_2,fit_run_3,fit_run_4,fit_run_5,fit_run_6,fit_run_7,fit_run_8,fit_run_9,fit_run_10,fit_run_11,fit_run_12,fit_run_13,fit_run_14,fit_run_15,fit_run_16,fit_run_17,fit_run_18,fit_run_19,fit_run_20,fit_run_21,fit_run_22,fit_run_23,fit_run_24,fit_run_25,fit_run_26,fit_run_27,fit_run_28,fit_run_29
0,0,0.00213301222786717,0.00522511821853097,0.011630319044336609,0.011254936550138673,0.011630319044336609,0.0025386752020379777,0.011630319044336609,0.011252414176719669,0.002375996936080456,0.010121175510253126,0.011630319044336609,0.008191491393391688,0.011630319044336609,0.010320075370812372,0.008305941457022088,0.0098633570030814,0.00407142354650618,0.011630319044336609,0.011630319044336609,0.0032386419570520097,0.011630319044336609,0.010505429030437772,0.011630319044336609,0.011630319044336609,0.0009267855791908315,0.004421736382188752,0.002375996936080456,0.0024222142556023594,0.008952379143145495,0.0070026930702236315
1,1,0.00213301222786717,0.004421736382188752,0.007603142485499836,0.002656529099876285,0.0015401679578657525,0.0029210862300801943,0.011630319044336609,0.004615124772870185,0.0017940873212513794,0.0025256466245656708,0.011630319044336609,0.00045871699932509204,0.010730470723894136,0.000596377850224402,0.008305941457022088,0.005417426224509455,0.0024222142556023594,0.0015104779083863382,0.0017460684970806346,0.0032386419570520097,0.009179711542126932,0.0015364742212826239,0.007692954288861507,0.007330328449975029,0.0009267855791908315,0.004421736382188752,0.002375996936080456,0.0013126867870539604,0.00034335300217962824,0.0070026930702236315
2,2,0.001946367753851486,0.004421736382188752,0.002671060400736258,0.004615124772870185,0.003617753589584086,0.0029210862300801943,0.004615124772870185,0.004615124772870185,0.0017940873212513794,0.0025256466245656708,0.011630319044336609,0.008550954800616418,0.004942466217902054,0.000596377850224402,0.0078109789685773465,0.0005784333604580186,0.004421736382188752,0.0056250671933479835,0.0010996719302143092,0.002796131639190018,0.0012373963098496958,0.0015364742212826239,0.007692954288861507,0.004928939034708269,0.0009267855791908315,0.004421736382188752,0.002375996936080456,0.0013126867870539604,0.00034335300217962824,0.0005456308879317074
3,3,0.00213301222786717,0.004615124772870185,0.004615124772870185,0.0025314053730755124,0.0008261811575770228,0.0025256466245656708,0.004615124772870185,0.004615124772870185,0.002375996936080456,0.0025256466245656708,0.004615124772870185,0.005935823852964178,0.004942466217902054,0.0005869237433898754,0.001436953008828066,0.0005784333604580186,0.002363810888085638,0.004677388997517683,0.0017460684970806346,0.0025256466245656708,0.001923831335633542,0.0010868950213447782,0.007401408196756704,0.004928939034708269,0.0008496040275315505,0.004421736382188752,0.002375996936080456,0.0013126867870539604,0.0007123928068999214,0.0005456308879317074
4,4,0.0025256466245656708,0.004421736382188752,0.0016183868126429925,0.0009658868994472508,0.0008261811575770228,0.0025256466245656708,0.0017638365172600772,0.0035061203428222846,0.002375996936080456,0.0025256466245656708,0.004615124772870185,0.0006253343235980471,0.00038489485620258235,0.000596377850224402,0.0007490271610710796,0.0005784333604580186,0.002363810888085638,0.004615124772870185,0.0017460684970806346,0.0025256466245656708,0.0014075472666902893,0.0010868950213447782,0.002457731141443296,0.001359323550635681,0.0009267855791908315,0.0018092668274456547,0.001786802602386756,0.0012386090012400342,0.0007123928068999214,0.0013248031767056343
5,5,0.0015293682465433896,0.0013276862344316685,0.0016183868126429925,0.0025256466245656708,0.0004039590747965887,0.0015926285619925606,0.0025256466245656708,0.0025256466245656708,0.0014258620647438296,0.0025256466245656708,0.0019247915369574667,0.003790696205049183,0.00038489485620258235,0.0005950090149747241,0.004615124772870185,0.00011488799061958286,0.0018966642395829428,0.00032541862582954027,0.0003585675805310669,0.001280634214598001,0.0014075472666902893,0.0010868950213447782,0.002457731141443296,0.001359323550635681,0.0005174622744999505,0.004421736382188752,0.0017152150820711805,0.0002008708380355188,0.0007123928068999214,0.0005456308879317074
6,6,0.0015293682465433896,0.0013276862344316685,0.0013847150913712518,0.0009658868994472508,0.0004039590747965887,0.0015926285619925606,0.0025256466245656708,0.0015766995555996032,0.002375996936080456,0.0025256466245656708,0.0014157337912250963,0.0009091848606175867,0.00038489485620258235,0.000596377850224402,0.003729991329738498,0.00016906737104242255,0.0011058310815939812,0.00032541862582954027,0.00022757889856682024,0.0018289076190424853,0.0015566571866384065,0.0010868950213447782,0.002457731141443296,0.000194336388533578,0.0005174622744999505,0.0008879517791674157,0.0006987940472218905,0.0002008708380355188,0.0007123928068999214,0.0005456308879317074
7,7,0.0015293682465433896,0.000358567580531067,0.0012767787792735403,0.0009658868994472508,0.0004039590747965887,0.0008595220839075266,0.00199113782113514,0.0020056638888718377,0.00012632666692784366,0.0025256466245656708,0.0014157337912250963,0.0009091848606175867,0.00038489485620258235,0.0005950090149747241,0.0007490271610710796,0.0005784333604580186,0.0008525750660593891,0.00032541862582954027,0.00022757889856682024,0.0018134873102695305,0.0015546679385037314,0.00019264442341429802,0.0023569290865742137,0.0008595919319658991,0.0005174622744999505,0.0008879517791674157,0.0006987940472218905,0.00014865062888403549,0.0007123928068999214,0.0005456308879317074
8,8,0.0015293682465433896,0.000358567580531067,0.0012767787792735403,0.0009658868994472508,0.0004039590747965887,0.0008595220839075266,0.0011279284524208224,0.0020056638888718377,0.00012632666692784366,0.001171684365250082,0.0011709291765029082,0.00032541862582954027,0.00038489485620258235,0.0005950090149747241,0.0007490271610710796,0.00035160246377670314,0.0003585675805310669,0.00032541862582954027,0.00022757889856682024,0.0018134873102695305,0.00030887499757528426,0.00019264442341429802,0.0023569290865742137,0.001359323550635681,0.0009267855791908315,0.0008879517791674156,0.0006987940472218905,0.00014865062888403549,0.0007123928068999214,0.00032541862582954027
9,9,0.000487297584055336,0.000358567580531067,0.0012767787792735403,0.0009658868994472508,0.0004039590747965887,5.4291510666155235e-05,0.0011279284524208224,0.00032541862582954027,0.00032603431553673894,0.001171684365250082,0.0011709291765029082,0.00032541862582954027,0.00038489485620258235,0.0005892810719709859,0.0007490271610710796,0.00035160246377670314,0.0003254186258295402,0.00032541862582954027,0.00022757889856682024,0.0018134873102695305,0.00030887499757528426,0.00019264442341429802,0.0023569290865742137,0.0003585675805310669,0.0009267855791908315,0.0008879517791674156,0.0006987940472218905,0.00014865062888403549,0.0007123928068999214,0.00018319785647959695
